model_label,capacity_regime,geometry,budget,folds,storage_floats_mean,condition_number_median,condition_number_mean,anomaly_relative_frobenius_p_mean,anomaly_relative_frobenius_p_median,anomaly_relative_frobenius_p_std,anomaly_relative_frobenius_p_iqr,anomaly_relative_frobenius_so_mean,anomaly_relative_frobenius_so_median,anomaly_relative_frobenius_so_std,anomaly_relative_frobenius_so_iqr,anomaly_ssim_p_mean,anomaly_ssim_p_median,anomaly_ssim_p_std,anomaly_ssim_p_iqr,anomaly_ssim_so_mean,anomaly_ssim_so_median,anomaly_ssim_so_std,anomaly_ssim_so_iqr,relative_frobenius_p_mean,relative_frobenius_p_median,relative_frobenius_p_std,relative_frobenius_p_iqr,relative_frobenius_so_mean,relative_frobenius_so_median,relative_frobenius_so_std,relative_frobenius_so_iqr,ssim_p_mean,ssim_p_median,ssim_p_std,ssim_p_iqr,ssim_so_mean,ssim_so_median,ssim_so_std,ssim_so_iqr,rmse_p_mean,rmse_p_median,rmse_p_std,rmse_p_iqr,rmse_so_mean,rmse_so_median,rmse_so_std,rmse_so_iqr,train_range_nrmse_p_mean,train_range_nrmse_p_median,train_range_nrmse_p_std,train_range_nrmse_p_iqr,train_range_nrmse_so_mean,train_range_nrmse_so_median,train_range_nrmse_so_std,train_range_nrmse_so_iqr
4D-A,equal_total,wells,20,10,259188.0,4440.764776759725,25933.11675534076,0.14982276931363198,0.1379006665567076,0.07481326626916428,0.11939326137939403,1.1078055323202118,0.9074500343442224,0.6398094857266807,0.38599432305594883,0.9628321724967552,0.967431162586059,0.020382873991544998,0.035465314746290444,0.8785219868955119,0.8800080968626116,0.030257243301361588,0.04048783572327441,0.0009415182913563201,0.00086216887667475,0.0002871489304955189,0.00015513086452095,0.0036062939652573003,0.00294689009547915,0.0019457293830964643,0.0004743776780570751,0.9984862636717423,0.9987464332602307,0.0007659373607579832,0.00021986728519884924,0.9997879133322629,0.9998801044428332,0.00020195155363755184,9.576459189652997e-05,0.15044398914602117,0.13826163326878066,0.04637543233299751,0.024829481235636636,0.0009703401914644401,0.00079249781513145,0.0005244221225527136,0.00012842939551282496,0.0036387686256215703,0.00333943377805925,0.0011164476056352711,0.0005997063345893751,0.00148369829492608,0.0012117684780928,0.000801867443910233,0.00019637491759790003
4D-A,equal_total,wells,30,10,259188.0,375.2864680756203,2300.6815708306744,0.1542162097447911,0.12901401550190109,0.0850914508868932,0.09892725700713047,0.915560074277591,0.9345025979190846,0.22882858590413072,0.3713811958228057,0.9486867775577936,0.9591489327294944,0.040124518743762355,0.05302237218146022,0.8749804491556775,0.874635274076319,0.023645118087005253,0.02932476557882957,0.0010029723896894899,0.0009416648890182,0.00043626822624657276,0.0006461102748318749,0.00301825354439637,0.0032558914074122,0.0005682989803988869,0.000705887365511425,0.9991765153014589,0.9993496704048991,0.0004620069975106431,0.0006532754687090803,0.999858959770019,0.9998509460751477,4.732813737070583e-05,7.092512294859521e-05,0.16009234478515139,0.15102880134265625,0.06923661217360887,0.10321853992036117,0.0008118907392577699,0.00087676145821085,0.00015292950816962452,0.00018977705195822496,0.003870680392533331,0.00364779787427205,0.001668049673041992,0.00249303545243695,0.0012414212212368898,0.0013406117689932,0.00023383680539165746,0.00029017852798779984
4D-B,equal_per_property,full,9900,10,259184.0,1.0,1.0,0.0096583767431801,0.006966454775179751,0.00849097122766746,0.005189488322049699,0.28294673560613254,0.2838456799518577,0.06477026436474581,0.0977470297136448,0.9996436645092984,0.9997991542130673,0.0004901842094193053,0.00012631509944904806,0.9649168214412178,0.9668477151106945,0.012110129440107524,0.013854634278095856,5.576926942028303e-05,4.865064486222722e-05,2.7283421478455137e-05,1.1263147169664514e-05,0.0009398527558285199,0.0009161091666128999,0.00018449308335697528,0.00025200358837342495,0.9999593866629825,0.9999800897762886,6.0250235788688854e-05,9.151846797506025e-06,0.9999734423439088,0.9999743283052434,9.573332648566949e-06,1.316817954322147e-05,0.008906434729421209,0.00773380926127855,0.004365296191499471,0.001873433998151576,0.00025281165119495,0.00024629670752745,4.968053583071259e-05,6.765879407744999e-05,0.00021540491289572002,0.00018679465593655,0.0001052811531368565,4.309031708645e-05,0.00038656155760108,0.0003765998855029,7.596400412086572e-05,0.00010345365294827497
4D-B,equal_per_property,grid,30,10,259184.0,67566.37783010566,64385.594137210726,0.3480416267081913,0.3171176662444657,0.15786910738818433,0.15937974315232195,0.46110057248502523,0.44769868574833904,0.12812204785770287,0.11258823421640735,0.7735529388814216,0.8475460052162893,0.2450894942713353,0.1586600370138227,0.92951404414018,0.9297152824350308,0.020040779767217458,0.02059013434165613,0.00233486255624678,0.0022838413324543,0.0009001160034706086,0.00148618394692645,0.0015191231370055701,0.0014475596028251,0.00031394667389676517,0.000289662004998525,0.9991681399299004,0.9992509790212907,0.0002597304101690168,0.0003778240015648304,0.9999443196671838,0.9999398566344244,2.064944193741787e-05,2.172019531043734e-05,0.3722163549728323,0.36617636695298317,0.14166495058633893,0.23188761346169307,0.00040862335145554,0.00038955054779425,8.448234302609557e-05,7.890797476272504e-05,0.00901345508449418,0.008844255937311,0.003454261430598601,0.005600777008855876,0.00062480537769605,0.0005956421146254001,0.00012917769396935565,0.00012065420832950001
4D-B,equal_per_property,grid,100,10,259184.0,1.6199855991991112e+18,2.0780693105863726e+18,0.10298236208110427,0.09036389712595536,0.06168201144954838,0.07921549150108396,0.34527358556740306,0.365630725404347,0.07531387179955684,0.10415223520786449,0.973769079041697,0.9768104952807568,0.020418730751151925,0.03654731753113094,0.9479410832935994,0.9439605995156886,0.016855863683365294,0.024272518564984247,0.00069682786609986,0.0006150469860428,0.00039160249629495236,0.000641089857580975,0.00114289099417184,0.0011712382043278999,0.00019246457368401657,7.105993092019992e-05,0.9996266167513689,0.9996595623313527,0.0002098112724098835,0.00023323859139601222,0.9999625737873868,0.9999637414580347,1.4238757838071924e-05,2.3596296010341966e-05,0.11123480592124164,0.0986561143315426,0.06229343118694562,0.10277434973699574,0.00030742038806825004,0.0003148067183245,5.1801478596796696e-05,1.9003770251825017e-05,0.00268888709032665,0.0023828406300202,0.0015022443889669184,0.0024655585454308,0.00047006102562238,0.00048135509104745,7.920703083804642e-05,2.9057707562600067e-05
4D-B,equal_per_property,grid,300,10,259184.0,107229.86149414507,97708.13068835357,0.041192389307018004,0.027101298442022748,0.03519449520072483,0.02241096163383893,0.30309169002323816,0.30552447023240076,0.06756819065833003,0.09161837168415493,0.9921178210824507,0.9976237555773098,0.013459011079247029,0.0019613380691312354,0.9578694313243888,0.9594582091559061,0.013060883679539451,0.01669623828619038,0.00024175297146465007,0.0001870544761064,0.0001272297735316394,0.00012900058720227502,0.00100772507141565,0.0010038129202340502,0.000197877821470499,0.00024726416770662503,0.999937071761488,0.9999566877070404,6.390722213078899e-05,2.9270328714914307e-05,0.9999679638132178,0.9999679143447882,1.188156276485572e-05,1.6295622037976187e-05,0.038610275968252825,0.0300074290718886,0.02033496197807483,0.020935109790401824,0.00027106760178561,0.0002698691039908,5.328311516811618e-05,6.637553154047502e-05,0.00093362344767227,0.0007247692824659,0.000490371757944174,0.000497623984973025,0.00041447581179962007,0.00041264324920945003,8.147252666507933e-05,0.00010149148086167502
4D-B,equal_per_property,wells,5,10,259184.0,8194065.072949209,8587544.409457903,0.33375946974966264,0.25016105899850405,0.1872449706386409,0.2262520949734507,0.9316844114379655,0.9655168087636572,0.15963710944311482,0.2035895064378931,0.9425609103520239,0.9476359742187925,0.02861313393530713,0.031793596898935794,0.8708027739783557,0.8725315623034792,0.017117579970125113,0.02032465911185566,0.0021171337512292795,0.0019672723582944,0.0006440058827471248,0.0005159252892396251,0.0031379335492871404,0.0030596278682071,0.0007265987418803408,0.000623262962655875,0.9981219453434059,0.9982308062149015,0.00046173236853069193,0.00029494181886102755,0.9999043565186814,0.9999151383402124,4.047929278119634e-05,5.1496516590865404e-05,0.33787294897493736,0.3154633702890859,0.10195683054317077,0.07865307088638424,0.0008441021315196299,0.0008231265650351,0.0001956171319741936,0.00016874329991284993,0.008178292286249961,0.00761938788037485,0.0024778212552734355,0.0018997072229513003,0.0012906740381319602,0.0012586013563015,0.0002991083000802077,0.00025801687754792497
4D-B,equal_per_property,wells,10,10,259184.0,3602805781.278123,11178946904.364153,0.22207747413806223,0.2113579230145608,0.12146662371030367,0.17690832387544286,0.920880934474812,0.8927768622000773,0.13570204908830988,0.12142688100685883,0.9626351107222335,0.9700655831083046,0.02456141677170419,0.03891383648126512,0.880697253929004,0.8829579990834078,0.015902400589362594,0.026611735297768946,0.00138730091086985,0.00139835489130645,0.00038709831216405963,0.00036977777760595007,0.00310227303558988,0.0030131175067450496,0.0006249265834073841,0.0009003989821923749,0.9985169180726841,0.998538400728268,0.0005915420540140003,0.0002054713361955285,0.999900254101694,0.9999064057286104,3.6775301760544245e-05,4.144884145940164e-05,0.22148088762193333,0.2217867903784125,0.061830373152490826,0.05893027715942009,0.00083447260575569,0.00081091543871635,0.0001681147393139718,0.00024176767834139992,0.00536057434447508,0.0053568152252526004,0.001501818837826996,0.0014233426859071498,0.00127595001548239,0.0012399299383208501,0.0002570557772069809,0.00036967477517540017
4D-B,equal_per_property,wells,15,10,259184.0,14373031550.077866,31095531252.235657,0.1678963481800164,0.1720186578573049,0.09071863478702472,0.14041150240161762,0.8413352758841472,0.849933973294342,0.14975072439234127,0.1902385044156909,0.9776193605260104,0.9828424392988806,0.014080080094972526,0.015381318553601031,0.8805980455827591,0.8754402811778452,0.01733740378443744,0.020705041324263096,0.00105824995838632,0.001061506457984,0.00035454276079055643,0.0004918267273132252,0.00280310018708829,0.0029771710818882,0.00046089127963174517,0.0006145749585785504,0.9988555885277309,0.998884030990363,0.0004876840066426239,0.0004556242350525208,0.9999110942780052,0.9999109934967711,3.0365879102918263e-05,2.9534574868428365e-05,0.16891148969756348,0.16979971314930986,0.05643622715063274,0.0773956385134574,0.00075399677092218,0.0008011924239841499,0.00012401341161508516,0.000164372842415825,0.00408899521846712,0.0041011716121136,0.0013723003054353388,0.0019389119133145505,0.0011528984713172002,0.0012250629664004,0.0001896226591248972,0.0002513342312003002
4D-B,equal_per_property,wells,20,10,259184.0,23139349833.36058,64623621947.45724,0.07049474675056944,0.0630330868452041,0.030323873209718355,0.02489608825293811,0.7139651019980828,0.7287723714418464,0.19762138419300615,0.21961711806467266,0.9914012567159416,0.9923092825045334,0.005095671738229959,0.004927894553178214,0.9029360991203937,0.902155148656673,0.026782884914075003,0.039633124959849275,0.00047016687056908996,0.00043008849825885,0.00014779345633140963,0.00019865749039787496,0.0023346687718415597,0.00228730863802985,0.00045492165613192684,0.0006323403147825003,0.9996238446122744,0.999715827759085,0.00019630803219693364,0.0002596375487835534,0.9999243529793889,0.9999236990568527,2.2766305471470413e-05,4.127975098811021e-05,0.07502796100084227,0.06852930209992825,0.02332694122805672,0.0318129762677865,0.00062804305694933,0.0006152644679919,0.00012262457402809705,0.00017070771318984993,0.0018152078212703502,0.00167047718186725,0.0005630222214198368,0.0007683786547481746,0.00096030899362167,0.00094076989711255,0.0001874990575490198,0.00026102056291025014
4D-B,equal_per_property,wells,30,10,259184.0,127852283745.03885,254594556513.156,0.03675934075448566,0.03158973057549705,0.01900535005929014,0.018768652722583653,0.5652317027148139,0.6167235166075595,0.15576517526300318,0.1974903063686949,0.9975666474157971,0.9983570927021927,0.0018781289066226356,0.0015564780751483598,0.9173091082182454,0.9143236285064037,0.022191564274702823,0.027010089904266676,0.00023825288404342998,0.00025553378218045003,7.467187127688593e-05,0.00010022882305482501,0.0018514256469772598,0.0018976496269631502,0.0003817729118776235,0.0004613744284382251,0.9999218633216135,0.9999398338288201,6.17519922312522e-05,4.274168574247561e-05,0.9999445932038553,0.9999439097170961,2.1639389677186312e-05,2.3827858553704395e-05,0.03802140636457864,0.04062858565408705,0.01181511930216242,0.0160337457921768,0.00049805493585576,0.0005103438518885999,0.00010296767757110249,0.00012480118082955002,0.00092008744364563,0.0009900847811744,0.0002859528042193212,0.00038726283922670005,0.0007615507072766801,0.0007803410695896,0.0001574426876147045,0.00019082719733787507
4D-B,equal_total,full,9900,10,136304.0,1.0,1.0,0.03921077634700544,0.0305838079118673,0.020446771305018045,0.022134622711094773,0.3406877238091044,0.33125557402128514,0.08228570180787885,0.08906916339113896,0.9952896076491511,0.9958663222931872,0.002486199940575334,0.002897771340429234,0.9510263799196649,0.9538764209883233,0.01721627992878987,0.02310008086496984,0.00025161736520135,0.00024249500011950002,6.803335352555452e-05,4.9980443191525016e-05,0.0011227916718127302,0.0011147812040396,0.0002009365245140437,0.0002709016942295501,0.9996996836154622,0.9997792267389218,0.0002449017638658547,0.00016271269893064488,0.9999654031779762,0.9999697785061006,1.5210658498941166e-05,1.3052823277903691e-05,0.04016206704774725,0.038901559314592896,0.01073499804312521,0.008038818838224604,0.00030202382351352994,0.00029975905104105,5.4133871067940446e-05,7.279457901330003e-05,0.0009716242637236499,0.00093958916519295,0.00025886207646386947,0.00019018652737855008,0.0004618094106746,0.0004583464612005,8.277337464504573e-05,0.00011130652292042504
4D-B,equal_total,grid,30,10,136304.0,2.8337374607867187e+18,3.2914928476981934e+18,0.35134077874469843,0.3235795083440503,0.1606310301794398,0.15734855595840225,0.5064040380637347,0.47655365575756176,0.1577537617554991,0.20329908723401457,0.7694908621276875,0.842938066944485,0.2534749754831674,0.16048396533672005,0.9245210638571665,0.9241164474317716,0.020715123643541705,0.02420550634107088,0.00234920763745214,0.00228150586545215,0.0008908498741729324,0.0015266960173956996,0.0016931079190380502,0.00153916323216895,0.0005767041859882305,0.0005715391012986,0.9991337549782132,0.9992965896608283,0.0003620319714678277,0.00041881312079872224,0.9999458460826119,0.9999445088466583,2.258697561791469e-05,3.8478532580876745e-05,0.3745083795008711,0.3658010412211665,0.14016755657709334,0.23829989951477248,0.00045534649141132003,0.0004140088812397,0.0001547233260502111,0.00015403136527645004,0.00906880071888798,0.00883519069681045,0.0034179426447418413,0.005755652888501076,0.00069624737679673,0.0006330401199320999,0.00023657964192901374,0.00023552159957525005
4D-B,equal_total,grid,100,10,136304.0,16640.86710347943,14217.609095360749,0.14446363714842697,0.12984549455966746,0.06453941437864875,0.062125167793497665,0.4264004683042198,0.43671958894952356,0.10025642923623955,0.12186917325463925,0.9444420684737125,0.9534461969685801,0.0418603805959951,0.05765237860355976,0.9354745526639355,0.9373365079047176,0.01815662927119261,0.029875420413657205,0.0009774620930308301,0.0009361363960361,0.0003735968728563705,0.00036945376393534993,0.00140181131320389,0.0013024008340119,0.00023083517657254617,0.00025814897724122515,0.9996685905267005,0.9997914639661244,0.00033204281941076624,0.00017441201076140445,0.9999555696411994,0.999955459564143,2.0237035830668656e-05,2.255013111973625e-05,0.1560171603332447,0.14845436276719332,0.059313572648526956,0.05942358052388193,0.00037708317681552,0.00035015553424634996,6.223925859580835e-05,6.933572093017495e-05,0.00377485681234756,0.0036184921910937997,0.0014325397929453325,0.0014352560529110252,0.0005765788858463501,0.0005354051843778501,9.516691431355579e-05,0.0001060177573047001
4D-B,equal_total,grid,300,10,136304.0,18721.0380755767,15028.412248466146,0.08443632695364646,0.08596193054499775,0.02946340492515271,0.03688776749296058,0.3558688459123281,0.34911314740330157,0.08538197480345398,0.09466255712704086,0.9787244434993699,0.9811136612309831,0.011964514393596764,0.016303002043317583,0.9458981668521318,0.9455351438729038,0.01701039277740986,0.02241792068800208,0.00058437520691917,0.00053478215349875,0.00021996938111467037,0.00022484265747902495,0.00117309886003325,0.0011625351903428,0.00020791005170653034,0.0002550067650554503,0.9997116060037994,0.9998020542501729,0.0002912000361466834,0.0001402269723331795,0.999960556286789,0.999964928626399,1.8377551207432695e-05,1.4186675288740958e-05,0.09324846395301847,0.0850035729984195,0.034751350844328184,0.03619564432708472,0.00031555384787723,0.00031259661266950004,5.600376683052974e-05,6.885893614275e-05,0.00225622586581516,0.00207307124085365,0.0008395121493308059,0.0008742332141978499,0.00048249748920146,0.00047797572984945003,8.563253803853804e-05,0.00010528872970960002
4D-B,equal_total,wells,5,10,136304.0,7104722.0345256645,7981897.422349843,0.34616787209906313,0.2746419575277006,0.18961967978117586,0.23228168159217305,0.9520983681181703,0.9718586246061705,0.17318926485176422,0.23142253315517092,0.9389295023308618,0.9437582851356634,0.029064907714069,0.04013424797828746,0.8680586296958885,0.870343214443217,0.020288004282302513,0.02652159727509118,0.0021983135460703703,0.0020730089317293502,0.0006436604043788403,0.000672283519444175,0.00321511832812117,0.0031824500010614997,0.0008106376939878972,0.000898336341822,0.9979866668453434,0.9981406476777752,0.0005201777640975953,0.0003511707993417712,0.9998969415614976,0.9999096026488528,4.257642839392593e-05,6.086178194830705e-05,0.35085308950002747,0.33032606782390783,0.10193995048033276,0.10461539789223384,0.00086484999119549,0.0008560977772797,0.00021815837933487488,0.00024179742294197504,0.008491824653819702,0.0079783667103862,0.002475054580434971,0.002526775175693775,0.00132239854495461,0.0013090159756476,0.0003335749856495706,0.0003697202561455
4D-B,equal_total,wells,10,10,136304.0,3639429390.5012684,3946737433.1091475,0.23358042835260534,0.21843480716582198,0.10124842939051368,0.15212058895269018,0.939442827027159,0.9365937083373561,0.07927165674978419,0.07817066924224758,0.9578085692857059,0.9648939312601075,0.024084115613336985,0.029574303772693655,0.8711221893540889,0.8767442133150759,0.022096618465870636,0.026573704124295938,0.0015094183124949002,0.0014563423174351001,0.00037122092939568266,0.0003361469499870999,0.0032137791616308705,0.0029442976083208,0.0008576750957889166,0.000666108477438975,0.9982995020336649,0.9984663391435316,0.0006605881591463343,0.00031654074277986943,0.9998942919162512,0.9999052521960666,4.4599663363437644e-05,4.741161512977765e-05,0.24109171409695493,0.2323018247591715,0.05971558614179181,0.05535658644951691,0.00086438675632932,0.0007923923850029001,0.00023031029191123413,0.00017709076469382505,0.0058344771680411,0.00561078479742055,0.0014483013036334345,0.0013370273522820752,0.00132169023586147,0.0012116072701955,0.0003521558628803134,0.00027078056534680017
4D-B,equal_total,wells,15,10,136304.0,22064742005.116806,63509783290.893105,0.21613711737612823,0.22195322825359465,0.09647204004910305,0.1577061615724518,0.8887861526038687,0.9059807966147828,0.07889642478311468,0.09054001960393165,0.967303803769674,0.9729127355742796,0.015194454872032592,0.02118500149243685,0.8702655648915709,0.8747783335534534,0.024338467573525806,0.02712627067125528,0.00138893353940838,0.00135233580873655,0.00043974268125946824,0.0005481713800601,0.0030712743543373105,0.00278587159228565,0.0009760145669369072,0.0006938739887368752,0.9978310457134109,0.9981711568863774,0.0012708771321230364,0.0006571007375572036,0.999902165615835,0.9999083065719094,4.605754234931904e-05,2.9004271224097877e-05,0.22191304010928983,0.21474267750188014,0.0707927870115237,0.08759693994486487,0.0008260523916959001,0.0007494287804691001,0.00026215058591483775,0.00018836147251962505,0.00536968213039957,0.0052357646409799,0.0017114452326324355,0.0021157295179472253,0.00126307509042692,0.00114591378727955,0.00040084125212691855,0.000288014036794
4D-B,equal_total,wells,20,10,136304.0,1688149.3516149805,1738224.8761435926,0.13382957697308087,0.10326391857554065,0.0714041631239126,0.10061903493473429,0.7691146908508758,0.7587204668900126,0.24368885054280306,0.28665036020858836,0.9672271862333304,0.9773071736388665,0.030418898973566463,0.012931524221535429,0.8999615223607288,0.9048082380691571,0.026869910214347738,0.0399764742953973,0.0008788833397348599,0.00078574380910935,0.0004092786228894914,0.0001781213338746,0.0025101137684401097,0.00257489281209045,0.0005715364401578094,0.0008627540910032001,0.9986489387418847,0.9989680011746024,0.0011707334354906424,0.0007451275005670999,0.9999217632851918,0.9999217559942113,2.941550341547151e-05,4.53152832731174e-05,0.1405026765762923,0.1252599925891314,0.06603927381651162,0.02843256553796325,0.0006751910025912199,0.0006924011700836,0.00015372037024509992,0.00023206917292944995,0.0033986982032130795,0.00303526122867935,0.0015934049791434216,0.000678815824553175,0.0010324005416926401,0.0010587157416487,0.00023504607274262105,0.0003548452792217501
4D-B,equal_total,wells,30,10,136304.0,138749.907910917,131516.51943833567,0.10611027366101244,0.0781697314098565,0.05206274539628736,0.061676258273367396,0.8974810911474688,0.6641876600282789,0.6485456712719659,0.31873568836801736,0.9679534931692452,0.9789659783375008,0.030871573873125512,0.01817904191233588,0.8940549887892933,0.898762499708437,0.04332274171257883,0.05676858384641115,0.0007091395903110799,0.00063629067422965,0.00030778068863097105,0.00013438341533792504,0.00299544691711954,0.0020993275377149,0.0019936891072365485,0.0026087755296332,0.999690774458788,0.9997910456117594,0.00028184959501339416,0.00017593215031441733,0.9998507057529251,0.9999381402841587,0.00019009722374664723,0.0001286612186136571,0.11325700190345836,0.10203635371941505,0.049357859390327455,0.02070841876285616,0.0008055918508653298,0.0005649875157646,0.0005359155446182857,0.0007005235908139,0.0027401670945227797,0.0024644835348436502,0.0011918493762825715,0.0005214657998163,0.0012317899083735802,0.0008638939427309,0.0008194414564797884,0.001071135325928775
4D-C,equal_per_property,full,9900,10,444631.2,1.0,1.0,0.0769081698992299,0.051125746195688604,0.056655203304209444,0.058064595968492436,0.22821198071790025,0.24268960793422814,0.047754808753590165,0.06833805648930197,0.9838543756528768,0.9877166848416106,0.01245898202585656,0.010954777556422601,0.9753355641815411,0.9741519447637528,0.0069051795321093306,0.010204116992562295,0.00045292027898320995,0.00044077174973015,0.00012847542441836102,0.0001497733274217,0.00075646369752854,0.0007593976980176001,0.00013466337154186076,0.00011536907154632511,0.9990652826479749,0.9991173297981878,0.0004115359234502857,0.0007268160401497914,0.9999790662923355,0.9999796668005743,7.499423529427283e-06,6.497225327861678e-06,0.07230810134104874,0.06971098644485496,0.020460554744513856,0.023625318478538652,0.00020348413689373003,0.00020408403115245,3.629426881858707e-05,3.112761894399999e-05,0.00174913358859463,0.0016962194124827499,0.0004928735117380172,0.0005701766362142498,0.00031113734091351005,0.00031205460899805,5.549573771699231e-05,4.7595673722024994e-05
4D-C,equal_per_property,grid,30,10,444631.2,149.50479436774398,149.93803758152458,0.7763358827164205,0.797982915268112,0.39908870485132214,0.6700821874908631,0.5207316690987339,0.5192783744225158,0.11888863151289088,0.17970468052613603,0.4580509045425072,0.48846946902410904,0.40524211496802076,0.5850696659513243,0.9265149730772485,0.9238334183431007,0.01601313981610668,0.028151354024988584,0.0050853426806652,0.00433782604329125,0.002349422220024905,0.0012523902834449246,0.00173100982951673,0.0017623739924012,0.00033298695512228943,0.0003325894734557003,0.9977691716627908,0.9982218349510041,0.001048507942106322,0.0011583302432123244,0.9999202871912269,0.9999201550286972,3.396954709607042e-05,4.223349840071222e-05,0.8133590364230481,0.6899611179539478,0.3797249253468326,0.20229050500813572,0.00046559028197397004,0.00047409850589235,8.942425779446186e-05,9.025277767140007e-05,0.019672909368631548,0.01680387749438655,0.009158893557178673,0.004885921543400902,0.0007119106407995,0.0007249201372952999,0.00013673412683693932,0.000138000974834675
4D-C,equal_per_property,grid,100,10,444631.2,1762.5978082101926,1857.083196245611,0.3340123642367356,0.22632538341891564,0.35939622278973093,0.19174283636286987,0.3125979747650242,0.3510246822821862,0.07087514504855921,0.12112416033201323,0.8605506791121691,0.9380646040992584,0.180077696086844,0.13680352774957782,0.9562658562047611,0.9521103435723899,0.013576802068989462,0.023922829725957273,0.0018695787729010398,0.00160101901372745,0.0011426805711601997,0.0015763335409456252,0.0010349722541687701,0.00105658183513335,0.00019404444094883437,9.961084625900013e-05,0.9979914011942258,0.9988018939049288,0.002087870967039526,0.0012285227091840545,0.9999602943757443,0.9999622432246964,1.5348834617098638e-05,1.272596103163437e-05,0.29871775162162406,0.25312695841470556,0.1829453889025206,0.25398236460402523,0.00027839622899459996,0.0002842496299695,5.225815762052189e-05,2.6778443223950035e-05,0.007223307090666829,0.0061556666503096,0.004413560267352052,0.006134434766539349,0.00042568164640255005,0.0004346317869021,7.990531572286027e-05,4.094556826725001e-05
4D-C,equal_per_property,grid,300,10,444631.2,1443.3328148890075,1375.0673691682712,0.34316484383391804,0.1704935029895422,0.4120087202502207,0.15217934821104767,0.24759175993127874,0.26296543858072907,0.04960914342127413,0.06350182114494987,0.8004003117205665,0.9416912108188932,0.30559314087337974,0.13624379642375728,0.9696145352406662,0.9684279394092582,0.007178446225149307,0.010988387727974724,0.00181614304351597,0.0013497461337683499,0.0013147372523569097,0.0009291473022751497,0.0008226169237458799,0.0008249891209414001,0.00014974252757413647,0.000123942348898025,0.9982834843520665,0.9988218736258856,0.001146718402044095,0.0011758597066900967,0.9999738859022024,0.9999739441193771,8.778785674331632e-06,8.675943748315262e-06,0.2901026631237401,0.21435576347716756,0.2103847579898529,0.14743075538537093,0.00022127692859452,0.0002218692322969,4.034289204327497e-05,3.3493228799725015e-05,0.0070140182629237794,0.0051773336701251005,0.005076856704885667,0.0035429696039859255,0.00033834340219041,0.0003392490639378,6.168628349470006e-05,5.121280855807501e-05
4D-C,equal_per_property,wells,5,10,444631.2,18999.875788244903,19802.08824084524,0.4074376027367932,0.33216762568458535,0.2891935275687733,0.14605895339225355,1.033591258222967,0.9571772711729067,0.4660256658342581,0.14241758412445682,0.8900387694835118,0.9261571968452043,0.12883154472143754,0.07399713015058706,0.86399735457899,0.8695189486468173,0.023553381297912682,0.02834493382654979,0.00249237386599028,0.0025871365101407,0.0009237974274185646,0.00114256698981215,0.00342593678983941,0.002991352883249,0.001369854682510024,0.0006847468932579749,0.9971313638061178,0.9973368620916137,0.0013820515105726664,0.001493024438848467,0.9998537682451083,0.9998948007024698,0.00010699676903019542,4.668547297748127e-05,0.39774270565029524,0.4103519969233359,0.1469294549984944,0.1785110536320364,0.00092152452402792,0.000804616989875,0.0003683732988187194,0.00018438642168352505,0.00962380650319533,0.0099968728557322,0.0035497474777120216,0.004311576574693324,0.00140905671748927,0.00123029929755295,0.00056326105025986,0.00028193598684850014
4D-C,equal_per_property,wells,10,10,444631.2,1191536.8437895784,5497911.994998654,0.3112080795656259,0.20236014122309146,0.29171408216832495,0.11059248682466172,0.980694018226935,0.9609754227750353,0.28224680495336246,0.20009565454946743,0.9478718324567673,0.9600578430364071,0.039899900762492994,0.025612344403480924,0.8666101075406678,0.8628589343828355,0.020624391103050237,0.025076798240320053,0.00182178765515278,0.00161032855589615,0.0007443460545527013,0.000527268280631425,0.00326868975533903,0.0029505916570809502,0.0009607488873175013,0.0010860654847547504,0.9974830994834537,0.9977842805989745,0.0013749051479396048,0.0009803803285037826,0.999845084655278,0.9998599403273853,8.031609118250028e-05,6.506557554852854e-05,0.2908406106037729,0.25692906401762083,0.11877901418369091,0.08209111600369445,0.0008793404406819201,0.00079394822512305,0.0002589000010690863,0.000292217077728225,0.00703796778629682,0.0062056063825587,0.0028718097415303596,0.002082463506296174,0.00134455516114435,0.0012139862269301498,0.0003958709466242358,0.00044681440981992476
4D-C,equal_per_property,wells,15,10,444631.2,3284759.0275779944,14984270.552062163,0.16564680198054707,0.14805149117574085,0.07623123858563842,0.08374301713519618,0.8806579048890517,0.879074911155425,0.26709392799749665,0.35225697050262295,0.9671807906271598,0.97606263718787,0.022745281838690266,0.021192458334188147,0.8865187139337622,0.8962261734121424,0.02840860328216098,0.04627076554776488,0.00108411662742158,0.0010648995862261,0.00029935622253675923,0.000438933235514725,0.0028558098028975696,0.00285965542965295,0.00051493386286199,0.0008419209385523499,0.9984871301960878,0.9986180130840147,0.0005279386843932463,0.0005010293991591919,0.9998826691458543,0.9998704383951593,3.2279255438728086e-05,4.64020769123108e-05,0.17294161759135207,0.17074408007414354,0.04692923909587006,0.06773933545411526,0.00076825319154556,0.00076960946565355,0.00013900492406522158,0.000227822282347075,0.00418633245244791,0.00412398090166845,0.001143632082337251,0.0016361078263046505,0.00117469724576427,0.00117677105616525,0.00021254542544571882,0.00034835157281732504
