outer_fold,test_run,candidate,order,variant,capacity_regime,coefficient_budget,architecture,preprocessing,spatial_ranks,property_rank,property_weights,geometry,budget,channels,solver,storage_floats,fit_seconds,condition_number,selection_loss,relative_frobenius_p,anomaly_relative_frobenius_p,rmse_p,train_range_nrmse_p,ssim_p,anomaly_ssim_p,relative_frobenius_so,anomaly_relative_frobenius_so,rmse_so,train_range_nrmse_so,ssim_so,anomaly_ssim_so,pair_role,pair_3d_variant,pair_4d_variant,pair_inner_loss,iterations,model_label
5,5,4D-E-4f4328240852,4D,4D-E,equal_total,32,joint-property-residual,standardized_anomaly,"[80, 48]",2.0,"[1.0, 1.0]",wells,20,40,ridge(alpha_relative=0.0001),224596,1.2357449990013265,6344.165725207125,0.2499894950727798,0.0011419582956052,0.0919879578341203,0.1804925545923695,0.0043594357573572,0.9958092322280134,0.9640509429960848,0.002500852603722,0.837685965629481,0.0006717886595815,0.0010271981904279,0.999891903749119,0.8953809433488791,4D,3D-independent,4D-E,0.3546864089163597,0.0,4D optimized
5,5,4D-E-4f4328240852,4D,4D-E,equal_total,32,joint-property-residual,standardized_anomaly,"[80, 48]",2.0,"[1.0, 1.0]",wells,20,40,ridge(alpha_relative=0.0001),224596,1.2357449990013265,6344.165725207125,0.2499894950727798,0.0011419582956052,0.0919879578341203,0.1804925545923695,0.0043594357573572,0.9958092322280134,0.9640509429960848,0.002500852603722,0.837685965629481,0.0006717886595815,0.0010271981904279,0.999891903749119,0.8953809433488791,4D,3D-independent,4D-E,0.3546864089163597,0.0,4D-E
5,5,3D-current-e419eaac8e1a,3D,3D-current,equal_total,32,legacy-independent,raw_minmax,"[48, 48]",,"[1.0, 1.0]",wells,20,40,ridge(alpha_relative=0.0001),129984,13.577119916997615,132815.84283096448,0.2867282928332461,0.0014288072566222,0.1150944497544773,0.2258305515712115,0.0054544841688714,0.9965822758945504,0.944490549832244,0.0027885888269196,0.9340661343835924,0.0007490814722036,0.0011453827357103,0.99990497962496,0.8600042757779274,3D,3D-current,4D-A-current,0.8603115071828522,0.0,3D current
5,5,4D-A-current-205a30146a4e,4D,4D-A-current,equal_total,32,legacy-joint,raw_minmax,"[48, 48]",2.0,"[1.0, 1.0]",wells,20,40,ridge(alpha_relative=0.0001),194740,14.70270800000435,245490.88719257983,1.4499797622696244,0.0024062885564846,0.1938333222171784,0.3803266461811545,0.0091860275598757,0.9828617966167208,0.8657294888314855,0.0157102096337863,5.262294190282717,0.004220137026836,0.0064527988906872,0.9906308885553584,0.4466874380113096,4D,3D-current,4D-A-current,0.8603115071828522,0.0,4D current
5,5,4D-A-4ea76ef087a9,4D,4D-A,equal_total,32,joint,standardized_anomaly,"[80, 48]",2.0,"[1.0, 1.0]",wells,30,60,ridge(alpha_relative=0.0001),259188,1.156772665999597,322.4063553770823,0.340979688219641,0.0014987933326295,0.1207320253415322,0.2368922214177149,0.0057216566246762,0.9983459551522292,0.9733519078159502,0.0034532807168469,1.1567114301643766,0.0009276335680386,0.001418397748874,0.9998004855339376,0.8536974974387392,4D,3D-independent,4D-A,0.3943272328644328,0.0,4D-A
5,5,4D-B-934096b5cda8,4D,4D-B,equal_total,32,shared-independent,standardized_anomaly,"[80, 48]",,"[1.0, 1.0]",wells,30,60,ridge(alpha_relative=0.0001),136304,0.8732239589953679,162.33014146483515,0.4427957264980857,0.0009389138978857,0.0756321595814538,0.1484003125366797,0.0035843119974475,0.9989369009517616,0.9852015348481504,0.0048360907776792,1.6198976968665628,0.0012990893331005,0.0019863720429521,0.9996803238826386,0.8634923660631971,4D,3D-independent,4D-B,0.3848672060521474,0.0,4D-B
5,5,4D-C-44adce3e7a5f,4D,4D-C,equal_total,32,joint,standardized_anomaly,"[80, 48]",2.0,"[1.0, 0.5]",wells,30,60,ridge(alpha_relative=0.0001),259188,1.1201287910007522,318.7445494742774,0.2604028143949733,0.000850105803423,0.0684784173824569,0.1343637230222067,0.0032452863219623,0.998919293590404,0.9818894109585444,0.0027259943460288,0.913099477616185,0.0007322671016357,0.0011196727288886,0.999893010661972,0.898043863878953,4D,3D-independent,4D-C,0.414476274650252,0.0,4D-C
5,5,4D-D-2ecf0e4138e3,4D,4D-D,equal_total,32,partial-spatial,standardized_anomaly,"[80, 48]",,"[1.0, 1.0]",wells,30,60,ridge(alpha_relative=0.0001),163152,1.5152434170013294,1059.9140416344255,0.4086659491175682,0.0009928305455652,0.0799752974459353,0.1569221241581606,0.003790139270401,0.9968811333124106,0.9733941762083088,0.0044042080798937,1.4752342032265762,0.0011830753392289,0.0018089808904379,0.9997174929811944,0.8676972321961682,4D,3D-independent,4D-D,0.3979942435832436,0.0,4D-D
5,5,3D-independent-7db5f3bc9ad5,3D,3D-independent,equal_total,32,independent,raw_minmax,"[80, 48]",,"[1.0, 1.0]",wells,30,60,ridge(alpha_relative=0.0001),149728,0.818058208002185,36300.36208591857,0.2296356427052172,0.001168275604844,0.0941078912343866,0.1846521446516441,0.0044599023150017,0.9994780446989836,0.979256016597428,0.0022436214508755,0.7515237798447163,0.0006026902364613,0.0009215432732479,0.9999305446147404,0.87492218391904,3D,3D-independent,4D-E,0.3757215376286766,0.0,3D optimized
5,5,4D-E-4f4328240852,4D,4D-E,equal_total,32,joint-property-residual,standardized_anomaly,"[80, 48]",2.0,"[1.0, 1.0]",wells,30,60,ridge(alpha_relative=0.0001),224596,1.2357449990013265,907.5673314569544,0.3285624022677288,0.0008687045090681,0.0699765955184139,0.1373033469182056,0.003316287043041,0.9973871249678448,0.9772001274664376,0.0034389832467781,1.1519223474320026,0.0009237929265555,0.0014125252174979,0.9998185345931232,0.8380985402925646,4D,3D-independent,4D-E,0.3757215376286766,0.0,4D optimized
5,5,4D-E-4f4328240852,4D,4D-E,equal_total,32,joint-property-residual,standardized_anomaly,"[80, 48]",2.0,"[1.0, 1.0]",wells,30,60,ridge(alpha_relative=0.0001),224596,1.2357449990013265,907.5673314569544,0.3285624022677288,0.0008687045090681,0.0699765955184139,0.1373033469182056,0.003316287043041,0.9973871249678448,0.9772001274664376,0.0034389832467781,1.1519223474320026,0.0009237929265555,0.0014125252174979,0.9998185345931232,0.8380985402925646,4D,3D-independent,4D-E,0.3757215376286766,0.0,4D-E
5,5,3D-current-e419eaac8e1a,3D,3D-current,equal_total,32,legacy-independent,raw_minmax,"[48, 48]",,"[1.0, 1.0]",wells,30,60,ridge(alpha_relative=0.0001),129984,13.577119916997615,51244.11200263562,0.2474530371407118,0.001682701739447,0.1355463656171526,0.2659599187979426,0.0064237285723507,0.9964936144770782,0.9362950473035824,0.0022656239070514,0.75889372588651,0.0006086006209917,0.0009305805444311,0.9999288312000634,0.8729608385780485,3D,3D-current,4D-A-current,0.8336497509799778,0.0,3D current
5,5,4D-A-current-205a30146a4e,4D,4D-A-current,equal_total,32,legacy-joint,raw_minmax,"[48, 48]",2.0,"[1.0, 1.0]",wells,30,60,ridge(alpha_relative=0.0001),194740,14.70270800000435,26267.321826705986,1.45282418970305,0.0026430368641887,0.2129040653696964,0.4177459696515159,0.0100898162902265,0.9833153101581534,0.8619435417672178,0.0156919416835903,5.256175154927637,0.0042152298196871,0.0064452955274917,0.9906082383834228,0.4536213812030473,4D,3D-current,4D-A-current,0.8336497509799778,0.0,4D current
5,5,4D-A-4ea76ef087a9,4D,4D-A,equal_total,32,joint,standardized_anomaly,"[80, 48]",2.0,"[1.0, 1.0]",grid,30,30,ridge(alpha_relative=0.0001),259188,1.156772665999597,816.3689549087251,0.308255283589248,0.0030023145700513,0.2418448967335242,0.4745317132192104,0.0114613620671491,0.9980566949943178,0.9086998111587457,0.0026627028404987,0.891899345370398,0.0007152654936242,0.0010936764267262,0.9998155147734248,0.8927464043351147,4D,3D-independent,4D-A,0.6227425841960902,0.0,4D-A
5,5,3D-independent-7db5f3bc9ad5,3D,3D-independent,equal_total,32,independent,raw_minmax,"[80, 48]",,"[1.0, 1.0]",grid,30,30,ridge(alpha_relative=1e-06),149728,0.818058208002185,8.952148444956299e+18,0.3288197102464795,0.006650947781796,0.535752580863299,1.0512175096206344,0.0253900511882608,0.9983018307804432,0.8169140391397394,0.0018760598840552,0.6284053019416662,0.0005039544325517,0.0007705713304206,0.9999720038786812,0.8808440444983549,3D,3D-independent,4D-B,0.5031252740627419,0.0,3D optimized
5,5,4D-B-934096b5cda8,4D,4D-B,equal_total,32,shared-independent,standardized_anomaly,"[80, 48]",,"[1.0, 1.0]",grid,30,30,ridge(alpha_relative=1e-06),136304,0.8732239589953679,2.6120460742620864e+17,0.2071896844713835,0.0033120872958495,0.2667979624877986,0.5234929325890549,0.0126439221507312,0.9984223850705304,0.8869081498733684,0.0014035889949564,0.4701463816128582,0.0003770374823857,0.0005765090167961,0.9999530859846644,0.9294630625568768,4D,3D-independent,4D-B,0.5031252740627419,0.0,4D optimized
5,5,4D-B-934096b5cda8,4D,4D-B,equal_total,32,shared-independent,standardized_anomaly,"[80, 48]",,"[1.0, 1.0]",grid,30,30,ridge(alpha_relative=1e-06),136304,0.8732239589953679,2.6120460742620864e+17,0.2071896844713835,0.0033120872958495,0.2667979624877986,0.5234929325890549,0.0126439221507312,0.9984223850705304,0.8869081498733684,0.0014035889949564,0.4701463816128582,0.0003770374823857,0.0005765090167961,0.9999530859846644,0.9294630625568768,4D,3D-independent,4D-B,0.5031252740627419,0.0,4D-B
5,5,4D-C-44adce3e7a5f,4D,4D-C,equal_total,32,joint,standardized_anomaly,"[80, 48]",2.0,"[1.0, 0.5]",grid,30,30,ridge(alpha_relative=0.0001),259188,1.1201287910007522,1101.3051367039586,0.3089247341142241,0.0042088844391611,0.3390374988370486,0.6652364690827864,0.0160674530701123,0.996016924352809,0.8487168886657118,0.0023056592792673,0.7723039802070363,0.0006193550768908,0.0009470246410692,0.9998553161797592,0.9025681965086654,4D,3D-independent,4D-C,0.6627810493560158,0.0,4D-C
5,5,4D-D-2ecf0e4138e3,4D,4D-D,equal_total,32,partial-spatial,standardized_anomaly,"[80, 48]",,"[1.0, 1.0]",grid,30,30,ridge(alpha_relative=1e-06),163152,1.5152434170013294,5.1384711759636326e+17,0.2083778675497479,0.0033287795029166,0.2681425667923186,0.526131224291066,0.012707644796854,0.9984240588796064,0.885897275462772,0.0014115662598596,0.4728184474689598,0.0003791803660121,0.0005797855921772,0.9999529598718966,0.9290018126618012,4D,3D-independent,4D-D,0.504498178309754,0.0,4D-D
5,5,4D-E-4f4328240852,4D,4D-E,equal_total,32,joint-property-residual,standardized_anomaly,"[80, 48]",2.0,"[1.0, 1.0]",grid,30,30,ridge(alpha_relative=0.0001),224596,1.2357449990013265,9471.444192709185,0.3146511565839069,0.0065431274479245,0.5270673492186752,1.0341759350094064,0.0249784461229459,0.9939059139787764,0.7892508122697329,0.0017475639754392,0.5853642929960747,0.0004694373666189,0.0007177930240897,0.9999054307111984,0.9184032194885112,4D,3D-independent,4D-E,0.6191031825288563,0.0,4D-E
5,5,3D-current-e419eaac8e1a,3D,3D-current,equal_total,32,legacy-independent,raw_minmax,"[48, 48]",,"[1.0, 1.0]",grid,30,30,ridge(alpha_relative=0.0001),129984,13.577119916997615,1.903318943489645e+19,0.5995682071356134,0.007169031507171,0.5774856844869157,1.133103385353172,0.0273678403302958,0.995806605353034,0.7895994905921486,0.0048312910257252,1.6182899712275591,0.0012978000052422,0.0019844005966884,0.9999132422217448,0.8054061637518943,3D,3D-current,4D-A-current,1.150176281085765,0.0,3D current
5,5,4D-A-current-205a30146a4e,4D,4D-A-current,equal_total,32,legacy-joint,raw_minmax,"[48, 48]",2.0,"[1.0, 1.0]",grid,30,30,ridge(alpha_relative=0.0001),194740,14.70270800000435,1037422.6775933664,1.6578802715283758,0.0042333245744634,0.341006220588367,0.669099361862924,0.0161607534998757,0.9827844727815632,0.7632970575497626,0.0176004108665002,5.895436280505626,0.0047278901629363,0.0072291786273013,0.9903516064996112,0.4465457724112179,4D,3D-current,4D-A-current,1.150176281085765,0.0,4D current
5,5,4D-A-4ea76ef087a9,4D,4D-A,equal_total,32,joint,standardized_anomaly,"[80, 48]",2.0,"[1.0, 1.0]",grid,100,100,ridge(alpha_relative=1e-06),259188,1.156772665999597,116.47055233588192,0.1182543254844105,0.0009043633157261,0.0728490128526504,0.1429394101021134,0.0034524148485903,0.9985745115107212,0.9727120518569912,0.0010808720750074,0.3620490733947946,0.0002903480202582,0.0004439565282173,0.9999706241809332,0.9510495167626148,4D,3D-independent,4D-A,0.2418885676139472,0.0,4D-A
5,5,3D-independent-7db5f3bc9ad5,3D,3D-independent,equal_total,32,independent,raw_minmax,"[80, 48]",,"[1.0, 1.0]",grid,100,100,ridge(alpha_relative=1e-06),149728,0.818058208002185,5019.396591647814,0.1340424026389572,0.0012451355296803,0.1002991747096053,0.1968002626983872,0.0047533157486869,0.9994540556975176,0.9652679855353432,0.0011389191542981,0.3814925318358484,0.000305940850292,0.0004677987389571,0.9999793842835516,0.925976206443906,3D,3D-independent,4D-B,0.212052596416856,0.0,3D optimized
5,5,4D-B-934096b5cda8,4D,4D-B,equal_total,32,shared-independent,standardized_anomaly,"[80, 48]",,"[1.0, 1.0]",grid,100,100,ridge(alpha_relative=1e-06),136304,0.8732239589953679,331.4700668170782,0.1561302705324339,0.0016726343041023,0.1347354053381761,0.2643687073407934,0.0063852960500814,0.998781625461445,0.9760185995775936,0.0013332633906503,0.4465901065792971,0.000358146347666,0.0005476235345504,0.9999606984546324,0.9375902599978816,4D,3D-independent,4D-B,0.212052596416856,0.0,4D optimized
5,5,4D-B-934096b5cda8,4D,4D-B,equal_total,32,shared-independent,standardized_anomaly,"[80, 48]",,"[1.0, 1.0]",grid,100,100,ridge(alpha_relative=1e-06),136304,0.8732239589953679,331.4700668170782,0.1561302705324339,0.0016726343041023,0.1347354053381761,0.2643687073407934,0.0063852960500814,0.998781625461445,0.9760185995775936,0.0013332633906503,0.4465901065792971,0.000358146347666,0.0005476235345504,0.9999606984546324,0.9375902599978816,4D,3D-independent,4D-B,0.212052596416856,0.0,4D-B
5,5,4D-C-44adce3e7a5f,4D,4D-C,equal_total,32,joint,standardized_anomaly,"[80, 48]",2.0,"[1.0, 0.5]",grid,100,100,ridge(alpha_relative=1e-06),259188,1.1201287910007522,132.38724267927668,0.1252502014078944,0.0011551002575137,0.0930465798893608,0.1825697112506656,0.0044096053116098,0.9985973821992948,0.9753183922939136,0.0011057783508753,0.3703916833189456,0.0002970384400197,0.0004541865119691,0.9999690160156894,0.9495565228595444,4D,3D-independent,4D-C,0.2396221305513551,0.0,4D-C
5,5,4D-D-2ecf0e4138e3,4D,4D-D,equal_total,32,partial-spatial,standardized_anomaly,"[80, 48]",,"[1.0, 1.0]",grid,100,100,ridge(alpha_relative=1e-06),163152,1.5152434170013294,854.3869709409688,0.1902034693070113,0.0027256412817219,0.2195580839150339,0.4308020351826011,0.0104051593749047,0.9727421157481848,0.8749512981907922,0.0013359347763414,0.4474849143336293,0.0003588639455804,0.0005487207773642,0.999960828707822,0.9375069438504432,4D,3D-independent,4D-D,0.2280586982457544,0.0,4D-D
5,5,4D-E-4f4328240852,4D,4D-E,equal_total,32,joint-property-residual,standardized_anomaly,"[80, 48]",2.0,"[1.0, 1.0]",grid,100,100,ridge(alpha_relative=1e-06),224596,1.2357449990013265,807.3750281731415,0.1673913577171473,0.0024377227729748,0.1963654369118826,0.3852949905224019,0.0093060279555985,0.9876597456983672,0.9132294735395038,0.0011995179503653,0.4017907137134676,0.0003222191323153,0.0004926890397968,0.999964540140892,0.9439519659740184,4D,3D-independent,4D-E,0.276590551217759,0.0,4D-E
5,5,3D-current-e419eaac8e1a,3D,3D-current,equal_total,32,legacy-independent,raw_minmax,"[48, 48]",,"[1.0, 1.0]",grid,100,100,ridge(alpha_relative=1e-06),129984,13.577119916997615,6171.349444481817,0.168163127966039,0.0025686287653212,0.2069102833835445,0.4059853756800624,0.00980576272357,0.9938336000285344,0.9061263908547836,0.0011389071749567,0.3814885192338318,0.0003059376323551,0.000467793818572,0.999977264643624,0.9253661906516568,3D,3D-current,4D-A-current,0.8336413878142388,0.0,3D current
5,5,4D-A-current-205a30146a4e,4D,4D-A-current,equal_total,32,legacy-joint,raw_minmax,"[48, 48]",2.0,"[1.0, 1.0]",grid,100,100,ridge(alpha_relative=1e-06),194740,14.70270800000435,18055.11554689802,1.4951889434428671,0.0033877380352563,0.2728918426701656,0.5354499324767863,0.0129327195084894,0.9769074257623644,0.8244705766837027,0.0159592007697716,5.345696298775888,0.0042870219848869,0.0065550693099578,0.990366628569635,0.4511941586654659,4D,3D-current,4D-A-current,0.8336413878142388,0.0,4D current
5,5,4D-A-4ea76ef087a9,4D,4D-A,equal_total,32,joint,standardized_anomaly,"[80, 48]",2.0,"[1.0, 1.0]",grid,300,300,ridge(alpha_relative=1e-06),259188,1.156772665999597,112.12790216718489,0.1109616757791105,0.0009123575468677,0.0734929706924412,0.1442029406586153,0.0034829328957251,0.998509725819388,0.9792162056661398,0.0010087030945369,0.337875340802976,0.0002709617107326,0.0004143138991259,0.9999720646356084,0.9558270110918108,4D,3D-independent,4D-A,0.1902959254457623,0.0,4D-A
5,5,3D-independent-7db5f3bc9ad5,3D,3D-independent,equal_total,32,independent,raw_minmax,"[80, 48]",,"[1.0, 1.0]",grid,300,300,ridge(alpha_relative=1e-06),149728,0.818058208002185,5606.6921498150505,0.1081949595581442,0.0007735371164493,0.0623105939375397,0.1222616366615626,0.0029529846913583,0.999620035897336,0.9814820386761224,0.0009849510135018,0.3299193401542536,0.000264581335233,0.000404557988433,0.9999814125803238,0.9374181530423108,3D,3D-independent,4D-B,0.166304986257571,0.0,3D optimized
5,5,4D-B-934096b5cda8,4D,4D-B,equal_total,32,shared-independent,standardized_anomaly,"[80, 48]",,"[1.0, 1.0]",grid,300,300,ridge(alpha_relative=1e-06),136304,0.8732239589953679,276.07084970634384,0.1326175657828039,0.0010608413401067,0.0854537585461523,0.1676715903110696,0.0040497710719749,0.9989182075065002,0.9834681684899418,0.0012197557187639,0.408569559671017,0.0003276554796175,0.0005010014845392,0.9999648476997828,0.9436379416819654,4D,3D-independent,4D-B,0.166304986257571,0.0,4D optimized
5,5,4D-B-934096b5cda8,4D,4D-B,equal_total,32,shared-independent,standardized_anomaly,"[80, 48]",,"[1.0, 1.0]",grid,300,300,ridge(alpha_relative=1e-06),136304,0.8732239589953679,276.07084970634384,0.1326175657828039,0.0010608413401067,0.0854537585461523,0.1676715903110696,0.0040497710719749,0.9989182075065002,0.9834681684899418,0.0012197557187639,0.408569559671017,0.0003276554796175,0.0005010014845392,0.9999648476997828,0.9436379416819654,4D,3D-independent,4D-B,0.166304986257571,0.0,4D-B
5,5,4D-C-44adce3e7a5f,4D,4D-C,equal_total,32,joint,standardized_anomaly,"[80, 48]",2.0,"[1.0, 0.5]",grid,300,300,ridge(alpha_relative=1e-06),259188,1.1201287910007522,132.46929141262413,0.1093163055197415,0.0008015303822115,0.0645655303572707,0.1266861205225322,0.0030598492276542,0.9988507536143127,0.983054869240339,0.0010202522807953,0.3417438579753907,0.0002740640976323,0.0004190576026165,0.9999711865659092,0.9550334632670516,4D,3D-independent,4D-C,0.1954717553226544,0.0,4D-C
5,5,4D-D-2ecf0e4138e3,4D,4D-D,equal_total,32,partial-spatial,standardized_anomaly,"[80, 48]",,"[1.0, 1.0]",grid,300,300,ridge(alpha_relative=1e-06),163152,1.5152434170013294,516.5281935770864,0.1342899513132067,0.0010765183850961,0.0867165886853984,0.1701494302720325,0.0041096183280084,0.997687490025942,0.9735279596323364,0.0012210815970371,0.4090136760575696,0.0003280116421465,0.0005015460747165,0.999964830591303,0.943612959347946,4D,3D-independent,4D-D,0.1671954286159899,0.0,4D-D
5,5,4D-E-4f4328240852,4D,4D-E,equal_total,32,joint-property-residual,standardized_anomaly,"[80, 48]",2.0,"[1.0, 1.0]",grid,300,300,ridge(alpha_relative=1e-06),224596,1.2357449990013265,522.947877655398,0.130155521224079,0.0013665816014641,0.1100819979294784,0.2159954573266292,0.0052169371873705,0.9979422674590266,0.9754978163292904,0.0011140660397014,0.3731677288191004,0.0002992647109159,0.0004575905906231,0.9999665641181208,0.9497574673752353,4D,3D-independent,4D-E,0.2040548124251185,0.0,4D-E
5,5,3D-current-e419eaac8e1a,3D,3D-current,equal_total,32,legacy-independent,raw_minmax,"[48, 48]",,"[1.0, 1.0]",grid,300,300,ridge(alpha_relative=1e-06),129984,13.577119916997615,6132.859471796772,0.1311494783390094,0.0015244495004487,0.1227987019378816,0.2409473145752782,0.0058195992691827,0.9954851823580174,0.9311810339954064,0.0009999050057949,0.3349283316699724,0.0002685983342449,0.0004107001792204,0.9999794039529312,0.9350772065082258,3D,3D-current,4D-A-current,0.7616872522477116,0.0,3D current
5,5,4D-A-current-205a30146a4e,4D,4D-A-current,equal_total,32,legacy-joint,raw_minmax,"[48, 48]",2.0,"[1.0, 1.0]",grid,300,300,ridge(alpha_relative=1e-06),194740,14.70270800000435,18552.922441031595,1.442515104127197,0.0023738215506524,0.1912180134313907,0.37519506401639,0.0090620844818279,0.981318844092988,0.8591866902761623,0.0156302049565762,5.235495811528277,0.0041986458622695,0.0064199378338085,0.990556208469609,0.4541201266255971,4D,3D-current,4D-A-current,0.7616872522477116,0.0,4D current
5,5,4D-A-3bf6b15a532d,4D,4D-A,equal_per_property,64,joint,standardized_anomaly,"[80, 48]",2.0,"[1.0, 1.0]",wells,5,10,ridge(alpha_relative=1e-06),504948,1.2693365839950277,50739.12223348114,0.2875573490581823,0.0024107204345551,0.1941903224812312,0.381027127974274,0.0092029462930789,0.9969076241795384,0.9578362291773272,0.0026064301415765,0.8730502336454362,0.0007001493044798,0.0010705630235543,0.9998990590256472,0.8761860906105485,4D,3D-independent,4D-A,0.5333659407255233,0.0,4D-A
5,5,4D-B-643a4d560541,4D,4D-B,equal_per_property,64,shared-independent,ensemble_anomaly,"[80, 48]",,"[1.0, 1.0]",wells,5,10,ridge(alpha_relative=1e-06),259184,0.88034454100125,9209967.78995023,0.2861181624436309,0.0021296545948521,0.1715496772749166,0.3366031839372052,0.00812997499764,0.9976157474936294,0.9624712348220382,0.0026412816971939,0.8847241159756536,0.0007095112635964,0.001084877923525,0.9999368814828208,0.8611310521300548,4D,3D-independent,4D-B,0.5362853895594419,0.0,4D-B
5,5,4D-C-e7705bff9f37,4D,4D-C,equal_per_property,64,joint,standardized_anomaly,"[64, 48]",2.0,"[1.0, 0.5]",wells,5,10,ridge(alpha_relative=1e-08),404420,1.107887790996756,19262.052482226012,0.3407343196396781,0.0029802695524956,0.2400691084642211,0.4710473814796183,0.0113772050202815,0.996405593713634,0.9349608438196204,0.0030277926024377,1.0141898671373182,0.0008133373117853,0.0012436331024013,0.9999098344828444,0.8476825502660327,4D,3D-independent,4D-C,0.5415502859007242,0.0,4D-C
5,5,3D-independent-fa9b36e31dc0,3D,3D-independent,equal_per_property,64,independent,raw_minmax,"[80, 48]",,"[1.0, 1.0]",wells,5,10,ridge(alpha_relative=1e-08),272608,1.1297874999945634,56980469.07362418,0.5836728378924226,0.0022098679966724,0.1780110927686095,0.3492813367758885,0.0084361903589718,0.998100819997728,0.9400742693664256,0.0059993105076455,2.0095299531962185,0.0016115578976332,0.0024641519808474,0.9997686013297482,0.765625119423849,3D,3D-independent,4D-D,0.5237735142726375,0.0,3D optimized
5,5,4D-D-ff94f89c821d,4D,4D-D,equal_per_property,64,partial-spatial,standardized_anomaly,"[64, 48]",,"[1.0, 1.0]",wells,5,10,ridge(alpha_relative=1e-08),230208,1.3418426240095869,6716.385833115477,0.3016061348577905,0.0024683901324915,0.1988357791169931,0.3901421290589676,0.0094231008681343,0.9958972250606892,0.9461180157508254,0.0027241668290144,0.9124873322411972,0.0007317761869757,0.0011189220960175,0.999932709807384,0.8636791281032318,4D,3D-independent,4D-D,0.5237735142726375,0.0,4D optimized
5,5,4D-D-ff94f89c821d,4D,4D-D,equal_per_property,64,partial-spatial,standardized_anomaly,"[64, 48]",,"[1.0, 1.0]",wells,5,10,ridge(alpha_relative=1e-08),230208,1.3418426240095869,6716.385833115477,0.3016061348577905,0.0024683901324915,0.1988357791169931,0.3901421290589676,0.0094231008681343,0.9958972250606892,0.9461180157508254,0.0027241668290144,0.9124873322411972,0.0007317761869757,0.0011189220960175,0.999932709807384,0.8636791281032318,4D,3D-independent,4D-D,0.5237735142726375,0.0,4D-D
5,5,4D-E-6ca320f290f9,4D,4D-E,equal_per_property,64,joint-property-residual,standardized_anomaly,"[80, 48]",2.0,"[1.0, 1.0]",wells,5,10,ridge(alpha_relative=1e-08),408916,1.9135325829993235,26287.389502882917,0.2604302650911738,0.0022207069308407,0.1788841994512936,0.3509944877067256,0.0084775680847318,0.9971601979504864,0.9612490141923394,0.0023297832330979,0.7803845434234908,0.0006258353462931,0.0009569332944956,0.9999200498868136,0.8738463508278392,4D,3D-independent,4D-E,0.5254750866572315,0.0,4D-E
5,5,3D-current-5e7711139fcb,3D,3D-current,equal_per_property,64,legacy-independent,raw_minmax,"[48, 48]",,"[1.0, 1.0]",wells,5,10,ridge(alpha_relative=0.0001),242016,14.196827166997537,462131.4106586317,1.6851668239618596,0.0026167208577783,0.2107842369159344,0.4135865855111804,0.0099893547061411,0.99549806435637,0.9268313921096928,0.0189467760772767,6.346414974732015,0.0050895559719922,0.0077821835929304,0.9988279920424756,0.7062324394913305,3D,3D-current,4D-A-current,1.5006997656333732,0.0,3D current
5,5,4D-A-current-43ce2f360e5a,4D,4D-A-current,equal_per_property,64,legacy-joint,raw_minmax,"[48, 48]",2.0,"[1.0, 1.0]",wells,5,10,ridge(alpha_relative=0.0001),380500,16.181107083000825,231258.6894052889,2.0767349930512253,0.0032664279879191,0.2631199766026768,0.5162762372325016,0.0124696173443177,0.9817591185843718,0.8439615381098398,0.022950885326134,7.687632013122428,0.0061651552220658,0.0094268282107623,0.9900720651795814,0.4436624969305687,4D,3D-current,4D-A-current,1.5006997656333732,0.0,4D current
5,5,4D-A-3bf6b15a532d,4D,4D-A,equal_per_property,64,joint,standardized_anomaly,"[80, 48]",2.0,"[1.0, 1.0]",wells,10,20,ridge(alpha_relative=1e-06),504948,1.2693365839950277,6692646.271113009,0.2967876771876251,0.0010881520384079,0.0876537122339685,0.1719881907710437,0.0041540299010326,0.9982174869101051,0.9749361326568422,0.0030570314604831,1.0239837194416284,0.0008211915664602,0.001255642647478,0.9998922130941716,0.8740373131933508,4D,3D-independent,4D-A,0.356592999010677,0.0,4D-A
5,5,3D-independent-fa9b36e31dc0,3D,3D-independent,equal_per_property,64,independent,raw_minmax,"[80, 48]",,"[1.0, 1.0]",wells,10,20,ridge(alpha_relative=1e-06),272608,1.1297874999945634,13209038671.7324,0.2448477480588844,0.0019617834625275,0.158027184639876,0.3100702626981421,0.0074891254852713,0.9986395223118538,0.9568620321155504,0.0022292542476733,0.7467113392914876,0.0005988308629953,0.0009156420997406,0.9999407266209108,0.893833031276101,3D,3D-independent,4D-B,0.3436964296839924,0.0,3D optimized
5,5,4D-B-643a4d560541,4D,4D-B,equal_per_property,64,shared-independent,ensemble_anomaly,"[80, 48]",,"[1.0, 1.0]",wells,10,20,ridge(alpha_relative=1e-06),259184,0.88034454100125,76677570926.18973,0.2504240657368187,0.0013416739240855,0.1080756143467613,0.2120586670459944,0.0051218519116516,0.998348445128198,0.9727756113803384,0.002467459478987,0.8265005995277768,0.0006628184697864,0.0010134823251868,0.9999338998859818,0.8929842904741874,4D,3D-independent,4D-B,0.3436964296839924,0.0,4D optimized
