comparison,capacity_regime,geometry,budget,metric,mean_improvement,median_improvement,std_improvement,iqr_improvement,four_d_wins,ties,wilcoxon_p,empirical_advantage,fold_differences
optimized,equal_total,wells,10,anomaly_relative_frobenius_so,0.0070633169715833884,0.043095443995543936,0.15943637165263888,0.16094317777302114,6,0,0.921875,False,"[0.21825605039587692, 0.2163945845887979, 0.03715486996591921, -0.2941979864488362, -0.1456238772127123, -0.07990556530667303, 0.09216045881571111, -0.07510801091617525, 0.04903601802516866, 0.05246662780875688]"
optimized,equal_total,wells,10,anomaly_ssim_p,0.04991011596752313,0.05295641013865343,0.03352708481304903,0.05539851323814818,10,0,0.001953125,True,"[0.015083093927870217, 0.05434838187151192, 0.05156443840579494, 0.06261953566010581, 0.023017136567271446, 0.09770481569406697, 0.07574697854778967, 0.014959895498894205, 0.09569823276543732, 0.008358650736488782]"
optimized,equal_total,wells,10,anomaly_ssim_so,0.0116503535017073,0.016919255179104697,0.02403756269527533,0.032256760302394355,7,0,0.16015625,True,"[0.048754626446010474, 0.02295303722512676, 0.01563810356394535, -0.013465846935658554, -0.028524238112032974, 0.00743165578179783, 0.018200406794264046, -0.014026019191816674, 0.03517243645901247, 0.024369372986424276]"
optimized,equal_total,wells,10,relative_frobenius_p,0.0003604031312235799,0.00011883785189534994,0.0006477257502849052,0.0008828367209953003,6,0,0.232421875,False,"[6.552250436579993e-05, -0.0003000886883146, 0.0016603238810049999, -0.00011212570028930032, 0.0007959020280714, -4.640286937929996e-05, 0.0007608608295198, 0.00017215319942489996, 0.0009293733372132999, -0.00032148720938119995]"
optimized,equal_total,wells,10,relative_frobenius_so,2.5367705728949898e-05,0.0001418346041386501,0.0004783519254994632,0.000578358829696775,6,0,0.921875,False,"[0.0006084336576037998, 0.0006495195820070999, 0.00010571659257270017, -0.0008435886082919998, -0.00043474985547580034, -0.00028343817599560004, 0.0002861681548268001, -0.0002959573959933001, 0.0002836204903311993, 0.00017795261570460004]"
optimized,equal_total,wells,10,ssim_p,3.67780195015599e-05,-0.0001795617507099334,0.000678061178176808,0.0007455062024608605,4,0,0.76953125,False,"[0.0002015929566596686, -0.000653374596142009, 0.0016090950852013508, -0.00030193872119721465, -6.365321186341255e-05, -0.0005412064246529402, 0.000521610324024202, -0.00029547028955645427, 0.0003586447249356306, -0.00046751965239322235]"
optimized,equal_total,wells,10,ssim_so,7.140928736037999e-06,1.4535915822178058e-05,3.5516463986472267e-05,3.748553887331085e-05,7,0,0.6953125,True,"[3.570368749938879e-05, 1.2816573158547229e-05, 1.6255258485808888e-05, -4.587365272901156e-05, -2.4804487935070618e-05, -4.1875752113451625e-05, 1.9411543498493167e-05, 2.1735315493986995e-05, 6.895200370926613e-05, 9.088798292422595e-06]"
optimized,equal_total,wells,10,rmse_p,0.057484275094002446,0.01883729206389992,0.10375723209329236,0.1400980547350485,6,0,0.232421875,False,"[0.01045811437657812, -0.04801227341574482, 0.26685824042353223, -0.017932597543389828, 0.1257965293519836, -0.007455609763048099, 0.12174922849102562, 0.027216469751221717, 0.14787524768485502, -0.05171059841698916]"
optimized,equal_total,wells,10,rmse_so,6.855890379980011e-06,3.818217623545e-05,0.0001286633013898172,0.00015549070511622503,6,0,1.0,False,"[0.00016372651637799993, 0.00017474228152990006, 2.8461595051600033e-05, -0.0002269154810452999, -0.0001167841808144, -7.634319092439997e-05, 7.699836913110003e-05, -7.946357126830002e-05, 7.623380834229998e-05, 4.790275741929997e-05]"
optimized,equal_total,wells,10,train_range_nrmse_p,0.0013895776024689503,0.0004607756300633002,0.002505675720831901,0.0033837876067934996,6,0,0.232421875,False,"[0.00025259478359510035, -0.0011596401967566995, 0.006445430480894101, -0.0004331259376848997, 0.0030383629366153003, -0.00018007530486409927, 0.0029406084994092994, 0.0006689564765315001, 0.0035716301087395, -0.0012489658217896002]"
optimized,equal_total,wells,10,train_range_nrmse_so,1.0482996537149994e-05,5.8382441823399966e-05,0.00019673257128877047,0.00023775300259354994,6,0,1.0,False,"[0.0002503459666218, 0.0002671896180723001, 4.351919091920005e-05, -0.00034696502863699997, -0.0001785688065617998, -0.00011673252659240014, 0.00011773432657620009, -0.00012150374295189989, 0.00011656527519749967, 7.324569272759989e-05]"
optimized,equal_total,wells,15,anomaly_relative_frobenius_p,0.005229674614039508,0.009781138803534359,0.09893545757258373,0.09723194173136487,6,0,0.921875,False,"[-0.07769981521867347, 0.1714468046370678, -0.07363430631097552, 0.1537019296708288, 0.020074179933076794, -0.13924175844084422, -0.0534220913177294, 0.004276408723896008, 0.01528586888317271, 0.031509525580575584]"
optimized,equal_total,wells,15,anomaly_relative_frobenius_so,0.16887063250169573,0.06191537560719029,0.2760648584298893,0.32844057723851766,7,0,0.10546875,True,"[0.7453141864888386, 0.059638967291149036, 0.3180243230747499, 0.24836340136445478, 0.06419178392323155, 0.04535209758755565, -0.05233595266552382, -0.15102926825766838, -0.05222601198430721, 0.4634127981944771]"
optimized,equal_total,wells,15,anomaly_ssim_p,0.028711271407052652,0.023340811132633976,0.027644154038402587,0.04529645502199278,9,0,0.009765625,True,"[0.003440395949342645, 0.06160424086493721, -0.006682634798559572, 0.0686842488192757, 0.012852587012689543, 0.02302336316569198, 0.023658259099575973, 0.006028501656052732, 0.06719256282751307, 0.027311189474007236]"
optimized,equal_total,wells,15,anomaly_ssim_so,0.018735219800879766,0.02798161212136041,0.026897954542194298,0.032072235710128155,8,0,0.083984375,True,"[0.03864865206370094, 0.036248482222604794, 0.02842749011091872, 0.05366417215579011, 0.03415863685239373, -0.009098164976550693, 0.0002295750376021255, -0.03638879515635329, 0.013926415566889117, 0.027535734131802103]"
optimized,equal_total,wells,15,relative_frobenius_p,-3.706336847442998e-05,9.476387037434995e-05,0.0005474102059347258,0.000606178658506975,6,0,1.0,False,"[-0.0003727952380246, 0.0007114697501691002, -0.0005778223498804, 0.0005200110893010001, 0.0002492051877419, -0.0011158199596313998, -0.0002450883619295001, 5.768478806580002e-05, 0.00013184295268289987, 0.00027067845676089994]"
optimized,equal_total,wells,15,relative_frobenius_so,0.00047383441332320993,0.00018532475929390006,0.0008455519408718599,0.0009383591004633501,7,0,0.16015625,True,"[0.0020777166806001997, 0.00017900945709839987, 0.0009048732459980002, 0.0007121616930038, 0.00019164006148940024, 0.0001608713456747999, -0.00016250877217679994, -0.0005951193275801001, -0.00030207116571790045, 0.0015717709148423001]"
optimized,equal_total,wells,15,ssim_p,-0.0008414393489828087,-0.0006907234944685259,0.001186716250817254,0.0006860220404077133,2,0,0.048828125,False,"[-0.0011082928984558205, 0.0009997191228193758, -0.0007465849624802567, 0.00013135704968836315, -0.0004417182864659974, -0.0031542099766344034, -0.002393628767029976, -0.0003013112480207969, -0.000634862026456795, -0.00076486149679178]"
optimized,equal_total,wells,15,ssim_so,2.397298432530448e-05,1.0644408317883602e-05,4.0278381169879734e-05,1.7049569223742678e-05,8,0,0.083984375,True,"[9.035282582203763e-05, 1.078641958562887e-05, 2.1329629361965807e-05, 1.0502397050138335e-05, -3.067521817556873e-06, -2.4343391648584678e-05, 8.321562188773335e-06, 2.8615965022016354e-06, 2.111574050445153e-05, 0.00010187058570398921]"
optimized,equal_total,wells,15,rmse_p,-0.006085035495403385,0.015048777647618403,0.08776178249010566,0.0969317651714587,6,0,1.0,False,"[-0.05950223173009109, 0.11383061575560283, -0.09287143149029181, 0.08316692389403871, 0.039388199311931715, -0.1792802534869764, -0.0392178409235209, 0.009119646307722301, 0.020977908987514504, 0.0435381084200363]"
optimized,equal_total,wells,15,rmse_so,0.00012756460984071004,4.981928238865e-05,0.0002275015931884867,0.00025256370596370007,7,0,0.16015625,True,"[0.0005591033794462, 4.8159473271299955e-05, 0.00024361488839040005, 0.00019156317612810001, 5.147909150600004e-05, 4.333019648460003e-05, -4.372572634670001e-05, -0.0001597875496289, -8.119313003879984e-05, 0.00042310229919490005]"
optimized,equal_total,wells,15,train_range_nrmse_p,-0.00014658339925463994,0.0003654160383415499,0.002119785229574075,0.0023411924334861,6,0,1.0,False,"[-0.0014371571017571996, 0.0027493502860973006, -0.0022431248680264, 0.0020087302917946, 0.0009513429785852003, -0.004330155054895801, -0.0009472283132922997, 0.00022415274710470019, 0.0005066793295783996, 0.0010515757122651005]"
optimized,equal_total,wells,15,train_range_nrmse_so,0.00019505261739998,7.617615449160002e-05,0.00034786122318326493,0.00038618243704102506,7,0,0.16015625,True,"[0.0008548968063660999, 7.363822400179997e-05, 0.00037249925098730005, 0.0002929096004598, 7.871408498140008e-05, 6.625402019669996e-05, -6.685880497970002e-05, -0.00024432309103580006, -0.00012414832412159993, 0.0006469444071438]"
optimized,equal_total,wells,20,anomaly_relative_frobenius_p,0.019272374480539062,0.022463978112731216,0.054430229936062675,0.04238165925378784,7,0,0.193359375,True,"[0.09091602295276731, -0.00047174528641169555, 0.0247896583783543, 0.020138297847108133, -0.019986156405046196, 0.0144136370052797, 0.05008429518915239, 0.0322721525937388, 0.08178825105218561, -0.10122066852173771]"
optimized,equal_total,wells,20,anomaly_relative_frobenius_so,0.1226326617686326,0.07621421899171493,0.18933416024309335,0.1202203219212361,9,0,0.02734375,True,"[0.6092374352621439, 0.024710776963209446, 0.049390218942802266, 0.18549721441348965, 0.09413050116823096, -0.09675632376825838, 0.0582979368151989, 0.010572515991077003, 0.15657874780947134, 0.134667594088961]"
optimized,equal_total,wells,20,anomaly_ssim_p,0.025780846897535015,0.01646646752506853,0.04510977418244627,0.02419705464278038,8,0,0.10546875,True,"[0.047746465781348446, 0.010380430668565088, 0.00845340698957553, 0.036183507035995044, -0.011571839749525581, 0.023325768357581045, 0.02255250438157197, 0.009727849925718068, 0.1384191926274113, -0.027408817042890776]"
optimized,equal_total,wells,20,anomaly_ssim_so,0.01984384600299246,0.016696946804624857,0.018374100991760116,0.016067678059332346,9,0,0.005859375,True,"[0.02507118114200879, 0.015446281387828664, 0.01738666608166972, 0.060851185855892775, 0.03406127241742185, 0.006665366923931382, -0.005340079689468591, 0.003789807412134194, 0.02449955097092582, 0.016007227527579992]"
optimized,equal_total,wells,20,relative_frobenius_p,0.00010653112667977997,0.00015501672981175005,0.0004333572224059497,0.00036836993113745003,7,0,0.322265625,True,"[0.0004362051611261, -1.957648040100011e-06, 0.00019452914510280004, 6.813276985250004e-05, -0.0002481124447306, 0.00011550431452070006, 0.00022977531510879994, 0.00043532141172440003, 0.0007054361512521, -0.0008695229091189001]"
optimized,equal_total,wells,20,relative_frobenius_so,0.00039678595182416005,0.0002310206870084,0.0005655213747262362,0.0004223521038897746,9,0,0.02734375,True,"[0.0016983747319416, 7.417068017070028e-05, 0.00014052977867620026, 0.0005318980555848998, 0.00028101999865699995, -0.00034321058639239996, 0.00018102137535980006, 4.1660193948000026e-05, 0.0009056392223031002, 0.0004567560679927]"
optimized,equal_total,wells,20,ssim_p,-0.0007611524761553135,-0.0002957479025984533,0.0014663002367679416,0.000872042056725475,4,0,0.193359375,False,"[0.00023167592896800038, -0.0005783398926672012, -0.0006539286976312564, -0.0005009989600063269, -0.0035775714757805277, 0.0002974098797700053, 0.00023878877079097638, -9.049684519057966e-05, 0.0003398988050044016, -0.0033179622748106263]"
optimized,equal_total,wells,20,ssim_so,1.5480840572912325e-05,5.00509253364978e-06,3.820350957264605e-05,2.674281422965219e-05,6,0,0.556640625,False,"[6.991400650480095e-05, 7.68275820961506e-06, 2.481310795943159e-06, -8.23333082544675e-06, -1.3954770228585822e-05, -2.6470716765980562e-05, 2.392303504761273e-05, -2.8194010898152655e-06, 9.475663980962334e-05, 7.5288742713564005e-06]"
optimized,equal_total,wells,20,rmse_p,0.016878768515004024,0.024912120397357587,0.06930227902829272,0.05831905231225779,7,0,0.322265625,True,"[0.06962315483619999, -0.00031321118259219904, 0.031266011389176396, 0.010896677016305506, -0.039215485493595575, 0.01855822940553878, 0.03676752206896429, 0.0688219102161986, 0.11224396204977846, -0.139861085155934]"
optimized,equal_total,wells,20,rmse_so,0.00010672041001728001,6.20977645093e-05,0.00015216715745243546,0.00011361979215714996,9,0,0.02734375,True,"[0.00045702431956220005, 1.9954369713700063e-05, 3.783419003620004e-05, 0.0001430743634559, 7.548867451550006e-05, -9.2442703712e-05, 4.870685450309993e-05, 1.1185622781100001e-05, 0.00024342503187890004, 0.00012295337743820002]"
optimized,equal_total,wells,20,train_range_nrmse_p,0.00041060543922692,0.00060170259615795,0.0016763237123338154,0.0014230941182059496,7,0,0.322265625,True,"[0.0016816077063035997, -7.564988107599917e-06, 0.0007551683714317999, 0.0002631873848123003, -0.0009471714226051997, 0.00044823682088410014, 0.0008880457744025001, 0.0016915809797238002, 0.0027110278471727, -0.0033780640817487996]"
optimized,equal_total,wells,20,train_range_nrmse_so,0.00016318080171191,9.495056283519989e-05,0.00023267113332201618,0.00017373029930772493,9,0,0.02734375,True,"[0.0006988128592826999, 3.0511221302600153e-05, 5.785035365980004e-05, 0.00021876780017410008, 0.00011542592860729994, -0.0001413494804011, 7.447519706309984e-05, 1.7103372192499994e-05, 0.0003722089509618999, 0.0001880018142762]"
optimized,equal_total,wells,30,anomaly_relative_frobenius_p,0.07026554730721234,0.03280999709925841,0.12581783802234467,0.11915700568541689,8,0,0.10546875,True,"[0.13958010404483628, 0.13184130843887568, 0.020900873344524007, -0.09278449651328541, 0.02413129571597271, -0.08170131085009939, 0.3245241961125743, 0.017684241495731, 0.1769905628004501, 0.041488698482544106]"
optimized,equal_total,wells,30,anomaly_relative_frobenius_so,0.010568336703991993,0.06411134408536329,0.21330185801603005,0.30587232449422463,6,0,0.845703125,False,"[0.14996730916491696, 0.28234630560870033, 0.21069290271645863, -0.18000235587901559, -0.4003985675872863, 0.07719009308742919, -0.09952404065520026, 0.05103259508329738, -0.15514342860915376, 0.16952255410977335]"
optimized,equal_total,wells,30,anomaly_ssim_p,0.04405340982420736,0.009601134741161865,0.07408951290385575,0.12730760359294546,6,0,0.193359375,False,"[0.10039229339890132, 0.13360675619932216, 0.006561621143727159, -0.030390204273726296, -0.002055889130990418, -0.05093572435262317, 0.13445603229289171, -0.0018501849819427818, 0.1381087496079173, 0.012640648338596572]"
optimized,equal_total,wells,30,anomaly_ssim_so,0.011946041207363789,0.019538753866226333,0.026172222347245182,0.03799922150762944,7,0,0.275390625,True,"[0.0157059174405616, 0.04331589977839023, 0.024911051695387987, 0.023371590291891065, -0.03682364362647539, 0.03495923802773604, -0.016286138019562357, 0.014838655907075782, -0.015920161417717793, 0.03138800199635072]"
optimized,equal_total,wells,30,relative_frobenius_p,0.00043221204350927004,0.00032798716583295,0.0006875547182872073,0.00045640047362427503,8,0,0.10546875,True,"[0.0006696901139913, 0.0005471149081812001, 0.000164013112305, -0.00031391256573969995, 0.0002995710957759, -0.0006547170503690001, 0.0014888429424949003, 0.00023854401874299992, 0.0015265706238201, 0.00035640323588999995]"
optimized,equal_total,wells,30,relative_frobenius_so,-2.977992001499535e-07,0.00023744800168704993,0.0006907633657439963,0.0010001119025354502,6,0,1.0,False,"[0.0004180647375901002, 0.0008474770972143001, 0.0005994836147957003, -0.0005161419991964, -0.0011953617959026002, 0.00027380594963149997, -0.0003090328698576001, 0.0002010900537425999, -0.0008973374483873999, 0.0005749746683683002]"
