method,regime,budget,placement,rmse_p_mean,rmse_p_median,rmse_p_sd,rmse_so_mean,rmse_so_median,rmse_so_sd,score_mean,score_median,score_sd,condition_mean,condition_median,condition_sd,online_seconds_per_snapshot_mean,online_seconds_per_snapshot_median,online_seconds_per_snapshot_sd,basis_seconds_mean,basis_seconds_median,basis_seconds_sd,basis_clustering_placement_seconds_mean,basis_clustering_placement_seconds_median,basis_clustering_placement_seconds_sd
POD-E,well_joint,13,configured,0.2749781673771802,0.2790678182245268,0.06009924319195282,0.00074943280558276,0.00068835953545625,0.00018382145370276674,0.5996954890046099,0.5684539982568202,0.14250364159607146,3.78298215434532e+21,3.3997058231400394e+21,1.1015940465992048e+21,5.256894748759477e-07,4.82142863084415e-07,1.0664800976380028e-07,1.313853704200301,1.2764763754967134,0.13878942460393157,13.38655334149953,13.366374561999692,0.5581624266571243
POD-E,well_joint,13,dg_joint,0.8348074560385095,0.8549106737089804,0.385903252687883,0.00111465529558023,0.0010794838392759,0.0004344314485862097,1.1666828154368403,1.0725395776183613,0.5876830729344293,59267.589070793576,59018.14411357239,12470.039481308051,5.493097826120745e-07,5.08142868494545e-07,1.271816637164535e-07,1.313853704200301,1.2764763754967134,0.13878942460393157,13.38655334149953,13.366374561999692,0.5581624266571243
POD-E,well_joint,13,dg_pressure,0.2315857293291707,0.23196010557158758,0.04814370534856059,0.0008320752706684001,0.0007663202241234501,0.0002128731292511875,0.6483027262705372,0.6214396974346459,0.2330538792289737,7.746344756504766e+18,7.604329973018018e+18,3.03768848203032e+18,5.609646631681353e-07,4.9514286578948e-07,1.350508811002972e-07,1.313853704200301,1.2764763754967134,0.13878942460393157,13.38655334149953,13.366374561999692,0.5581624266571243
POD-E,well_joint,14,condition_joint,0.7606009726582628,0.7848385161024197,0.3015929586657497,0.0013806567127136401,0.0013358704571932,0.0006702592740744908,1.324027487859173,1.160037612454338,0.8294455151435904,40716.98335525046,37922.72561079073,10760.899060426696,5.637233014677168e-07,5.018796640031628e-07,1.283197207742092e-07,1.313853704200301,1.2764763754967134,0.13878942460393157,13.38655334149953,13.366374561999692,0.5581624266571243
POD-E,well_joint,14,condition_pressure,0.3176142256162595,0.25930312769047004,0.13172310057206651,0.0007915129221278599,0.00085216076168395,0.00023384680915812552,0.6581333798879786,0.6350508625652973,0.25488096527540843,9.023785977139544e+18,8.476797964872598e+18,3.3375320392954496e+18,5.834902292275031e-07,5.156616680324078e-07,1.7471617209546122e-07,1.313853704200301,1.2764763754967134,0.13878942460393157,13.38655334149953,13.366374561999692,0.5581624266571243
POD-E,well_joint,14,configured,0.22312794902826213,0.2127941207638261,0.06784635469774164,0.00073989225734794,0.0006612982370445,0.000184794999433874,0.572227458957774,0.549554432554744,0.1449832621105558,7.355313552721995e+20,6.224293359194438e+20,3.125441787324873e+20,6.168857148999027e-07,5.325789259627629e-07,1.899793723863097e-07,1.313853704200301,1.2764763754967134,0.13878942460393157,13.38655334149953,13.366374561999692,0.5581624266571243
POD-E,well_joint,14,dg_joint,0.8314223272504092,0.8290152867964351,0.3614631678130422,0.00115184007731565,0.0011029052069885,0.0004207427877671821,1.1853824814558969,1.0292224204260165,0.5657488842518206,114130.90943317697,91977.56674078858,78963.97314803231,5.475255591563768e-07,4.855902172726601e-07,1.4229138031203343e-07,1.313853704200301,1.2764763754967134,0.13878942460393157,13.38655334149953,13.366374561999692,0.5581624266571243
POD-E,well_joint,14,dg_pressure,0.31761422562112307,0.25930312769013225,0.1317231005836039,0.00079151292212736,0.00085216076168395,0.00023384680915775478,0.6581333798925075,0.6350508625652973,0.2548809652858027,9.16390551871974e+18,8.476797964872598e+18,3.1463017789763763e+18,5.767232932314921e-07,4.918533670575939e-07,1.587387988648477e-07,1.313853704200301,1.2764763754967134,0.13878942460393157,13.38655334149953,13.366374561999692,0.5581624266571243
POD-E,well_joint,15,condition_joint,0.29152892002646724,0.24429155936740737,0.131803135310025,0.00050250979002774,0.0005167446573111,8.83262767392003e-05,0.4823456857626696,0.4508912090539182,0.2172392922131516,118117.42729086829,118782.9629386715,43157.13712429598,0.0005555575195499862,6.732481327853201e-07,0.0008936014111590037,1.313853704200301,1.2764763754967134,0.13878942460393157,13.38655334149953,13.366374561999692,0.5581624266571243
POD-E,well_joint,15,condition_pressure,0.16987748042557366,0.16208537282527524,0.04690955772152678,0.00057113269656125,0.0005703700692441,0.0001165065377514255,0.4458979808089961,0.4734100744938696,0.11927972130434072,1.1338008589810844e+19,1.0467689878330155e+19,3.969121727896171e+18,0.0005559805443547882,5.899135266689766e-07,0.0008943412048037634,1.313853704200301,1.2764763754967134,0.13878942460393157,13.38655334149953,13.366374561999692,0.5581624266571243
POD-E,well_joint,15,configured,0.15462848365932363,0.15848662791542814,0.04279510889574477,0.0007334645239969,0.00074003062472215,0.00014548155935372012,0.5405320843094017,0.5632938770830653,0.14224436420127576,1.5841653865357493e+21,1.3752526120165546e+21,9.283705660744675e+20,0.0005577460834576942,6.109022573021738e-07,0.0008972034562596258,1.313853704200301,1.2764763754967134,0.13878942460393157,13.38655334149953,13.366374561999692,0.5581624266571243
POD-E,well_joint,15,dg_joint,0.3384614141527259,0.33777221730125073,0.08301712726917357,0.0005468203882616201,0.0005689094167185,0.00010002359631507633,0.522089270928872,0.5575592326188654,0.1690660363449649,345636.2642638127,342904.5536970373,89628.33487034599,0.0005582023187856781,6.947067644555626e-07,0.0008978514368898145,1.313853704200301,1.2764763754967134,0.13878942460393157,13.38655334149953,13.366374561999692,0.5581624266571243
POD-E,well_joint,15,dg_pressure,0.1698774804255539,0.16208537282527524,0.04690955772154371,0.00057113269656126,0.0005703700692441,0.00011650653775143523,0.44589798080898185,0.4734100744938696,0.1192797213043184,9.965572614636476e+18,1.0156214587641713e+19,2.6888223389993247e+18,0.0005547540090289559,6.004098067112631e-07,0.0008923381845381953,1.313853704200301,1.2764763754967134,0.13878942460393157,13.38655334149953,13.366374561999692,0.5581624266571243
POD-E,well_joint,16,condition_joint,0.2784797749256577,0.22376965799746812,0.12643384566605176,0.00053132585431363,0.00052845131119915,0.00010169085033482989,0.49440971999358424,0.4722163913788425,0.19857800609866622,348390.50580957613,300002.75878918916,173790.00044711368,0.0005626620939902786,5.697067700067352e-07,0.0009054076420858398,1.313853704200301,1.2764763754967134,0.13878942460393157,13.38655334149953,13.366374561999692,0.5581624266571243
POD-E,well_joint,16,condition_pressure,0.17987406005990197,0.17134375577005634,0.052722271645619115,0.0005843052743069,0.00056980982092015,0.00010017403702893257,0.452928065328408,0.44626820504371817,0.10829978283557073,4.829687260601618e+19,2.96488829398577e+19,4.337364644469411e+19,0.0005554052939943832,6.343947379513735e-07,0.0008933445261263102,1.313853704200301,1.2764763754967134,0.13878942460393157,13.38655334149953,13.366374561999692,0.5581624266571243
POD-E,well_joint,16,configured,0.15231034253217726,0.15773274784680774,0.04477114024716002,0.00073224570806159,0.0007353968013095501,0.0001453056832716294,0.5394525710155064,0.5620695667427145,0.14611415952112092,7.568266725592901e+21,6.212627291435159e+21,5.603857536517443e+21,0.0005644237481257045,6.472443799834866e-07,0.0009083464326249407,1.313853704200301,1.2764763754967134,0.13878942460393157,13.38655334149953,13.366374561999692,0.5581624266571243
POD-E,well_joint,16,dg_joint,0.3092977407341358,0.2846654540715743,0.13647480693400674,0.00056028544134348,0.000583106971656,0.00012703839871628777,0.5257910979235808,0.504637691950389,0.22269359846410572,1518366.0159766106,1284686.9634146846,1043748.4089447369,0.0005551877511388051,6.937631602833201e-07,0.0008929707255638293,1.313853704200301,1.2764763754967134,0.13878942460393157,13.38655334149953,13.366374561999692,0.5581624266571243
