basis_clustering_placement_seconds,basis_seconds,budget,condition,config_json,iterations,mae_p,mae_so,measurements,method,online_seconds_per_snapshot,outer_fold,placement,regime,rmse_p,rmse_so,score,solver_json
11.982393833997776,0.5354095000002417,7,22678585.2154857,"{""architecture"": ""independent"", ""family"": ""TBMD"", ""id"": ""TBMD-independent-22aa05a294a7"", ""modal_rank"": 32, ""property_modal_ranks"": [16, 16], ""property_rank"": 2, ""property_weights"": [1.0, 4.0], ""rank_strategy"": ""fixed"", ""scaling"": ""rms"", ""spatial_ranks"": [80, 48]}",0,0.1892445818030831,0.00023068691337583972,14,final_accuracy,5.39165363503494e-07,1,configured,well_joint,0.2270732324308123,0.0006946957620670663,0.6585866326248505,"{""alpha_relative"": 1e-06, ""name"": ""ridge""}"
11.982393833997776,0.5354095000002417,7,3522.6005353283012,"{""architecture"": ""independent"", ""family"": ""TBMD"", ""id"": ""TBMD-independent-22aa05a294a7"", ""modal_rank"": 32, ""property_modal_ranks"": [16, 16], ""property_rank"": 2, ""property_weights"": [1.0, 4.0], ""rank_strategy"": ""fixed"", ""scaling"": ""rms"", ""spatial_ranks"": [80, 48]}",0,0.27560578582805534,0.0002845825458836623,14,final_accuracy,5.454285953481002e-07,1,dg_joint,well_joint,0.4252402951590737,0.0007650140173911127,0.8459517207931813,"{""alpha_relative"": 1e-06, ""name"": ""ridge""}"
11.982393833997776,0.5354095000002417,7,3522.6005353283012,"{""architecture"": ""independent"", ""family"": ""TBMD"", ""id"": ""TBMD-independent-22aa05a294a7"", ""modal_rank"": 32, ""property_modal_ranks"": [16, 16], ""property_rank"": 2, ""property_weights"": [1.0, 4.0], ""rank_strategy"": ""fixed"", ""scaling"": ""rms"", ""spatial_ranks"": [80, 48]}",0,0.27560578582805534,0.0002845825458836623,14,final_accuracy,4.6115041241273844e-07,1,condition_joint,well_joint,0.4252402951590737,0.0007650140173911127,0.8459517207931813,"{""alpha_relative"": 1e-06, ""name"": ""ridge""}"
11.982393833997776,0.5354095000002417,7,1129094.924324256,"{""architecture"": ""independent"", ""family"": ""TBMD"", ""id"": ""TBMD-independent-22aa05a294a7"", ""modal_rank"": 32, ""property_modal_ranks"": [16, 16], ""property_rank"": 2, ""property_weights"": [1.0, 4.0], ""rank_strategy"": ""fixed"", ""scaling"": ""rms"", ""spatial_ranks"": [80, 48]}",0,0.1881781531023979,0.000254199927582971,14,final_accuracy,5.441729182419473e-07,1,dg_pressure,well_joint,0.23310912914086707,0.0008148036941323579,0.7495603692416131,"{""alpha_relative"": 1e-06, ""name"": ""ridge""}"
11.982393833997776,0.5354095000002417,7,1129094.924324256,"{""architecture"": ""independent"", ""family"": ""TBMD"", ""id"": ""TBMD-independent-22aa05a294a7"", ""modal_rank"": 32, ""property_modal_ranks"": [16, 16], ""property_rank"": 2, ""property_weights"": [1.0, 4.0], ""rank_strategy"": ""fixed"", ""scaling"": ""rms"", ""spatial_ranks"": [80, 48]}",0,0.1881781531023979,0.000254199927582971,14,final_accuracy,4.5927069885166066e-07,1,condition_pressure,well_joint,0.23310912914086707,0.0008148036941323579,0.7495603692416131,"{""alpha_relative"": 1e-06, ""name"": ""ridge""}"
11.982393833997776,0.5354095000002417,8,29884084.312206987,"{""architecture"": ""independent"", ""family"": ""TBMD"", ""id"": ""TBMD-independent-22aa05a294a7"", ""modal_rank"": 32, ""property_modal_ranks"": [16, 16], ""property_rank"": 2, ""property_weights"": [1.0, 4.0], ""rank_strategy"": ""fixed"", ""scaling"": ""rms"", ""spatial_ranks"": [80, 48]}",0,0.14006431559349164,0.00021840820437876016,16,final_accuracy,5.191128243188044e-07,1,configured,well_joint,0.2094053547694883,0.000702776766273315,0.6522543544453291,"{""alpha_relative"": 1e-08, ""name"": ""ridge""}"
11.982393833997776,0.5354095000002417,8,4205.463318664822,"{""architecture"": ""independent"", ""family"": ""TBMD"", ""id"": ""TBMD-independent-22aa05a294a7"", ""modal_rank"": 32, ""property_modal_ranks"": [16, 16], ""property_rank"": 2, ""property_weights"": [1.0, 4.0], ""rank_strategy"": ""fixed"", ""scaling"": ""rms"", ""spatial_ranks"": [80, 48]}",0,0.3289764533159441,0.0002514374714157751,16,final_accuracy,5.015639257372209e-07,1,dg_joint,well_joint,0.4295645100422655,0.0007015667329755761,0.8030709372147125,"{""alpha_relative"": 1e-08, ""name"": ""ridge""}"
11.982393833997776,0.5354095000002417,8,4205.463318664822,"{""architecture"": ""independent"", ""family"": ""TBMD"", ""id"": ""TBMD-independent-22aa05a294a7"", ""modal_rank"": 32, ""property_modal_ranks"": [16, 16], ""property_rank"": 2, ""property_weights"": [1.0, 4.0], ""rank_strategy"": ""fixed"", ""scaling"": ""rms"", ""spatial_ranks"": [80, 48]}",0,0.3289764533159441,0.0002514374714157751,16,final_accuracy,5.451128297289344e-07,1,condition_joint,well_joint,0.4295645100422655,0.0007015667329755761,0.8030709372147125,"{""alpha_relative"": 1e-08, ""name"": ""ridge""}"
11.982393833997776,0.5354095000002417,8,1256734.9479515778,"{""architecture"": ""independent"", ""family"": ""TBMD"", ""id"": ""TBMD-independent-22aa05a294a7"", ""modal_rank"": 32, ""property_modal_ranks"": [16, 16], ""property_rank"": 2, ""property_weights"": [1.0, 4.0], ""rank_strategy"": ""fixed"", ""scaling"": ""rms"", ""spatial_ranks"": [80, 48]}",0,0.20489023197649417,0.00034726246996684174,16,final_accuracy,4.793232927427985e-07,1,dg_pressure,well_joint,0.25404844320170705,0.0012018122161284097,1.0437205183179075,"{""alpha_relative"": 1e-08, ""name"": ""ridge""}"
11.982393833997776,0.5354095000002417,8,1256734.9479515778,"{""architecture"": ""independent"", ""family"": ""TBMD"", ""id"": ""TBMD-independent-22aa05a294a7"", ""modal_rank"": 32, ""property_modal_ranks"": [16, 16], ""property_rank"": 2, ""property_weights"": [1.0, 4.0], ""rank_strategy"": ""fixed"", ""scaling"": ""rms"", ""spatial_ranks"": [80, 48]}",0,0.20489023197649417,0.00034726246996684174,16,final_accuracy,4.796315635785572e-07,1,condition_pressure,well_joint,0.25404844320170705,0.0012018122161284097,1.0437205183179075,"{""alpha_relative"": 1e-08, ""name"": ""ridge""}"
11.982393833997776,0.5354095000002417,9,33851117.0301166,"{""architecture"": ""independent"", ""family"": ""TBMD"", ""id"": ""TBMD-independent-22aa05a294a7"", ""modal_rank"": 32, ""property_modal_ranks"": [16, 16], ""property_rank"": 2, ""property_weights"": [1.0, 4.0], ""rank_strategy"": ""fixed"", ""scaling"": ""rms"", ""spatial_ranks"": [80, 48]}",0,0.1335462558516018,0.00022752715417828696,18,final_accuracy,5.341503686880819e-07,1,configured,well_joint,0.20732135965726348,0.0007381672332581707,0.6763989760716868,"{""alpha_relative"": 1e-08, ""name"": ""ridge""}"
11.982393833997776,0.5354095000002417,9,4600.463593187072,"{""architecture"": ""independent"", ""family"": ""TBMD"", ""id"": ""TBMD-independent-22aa05a294a7"", ""modal_rank"": 32, ""property_modal_ranks"": [16, 16], ""property_rank"": 2, ""property_weights"": [1.0, 4.0], ""rank_strategy"": ""fixed"", ""scaling"": ""rms"", ""spatial_ranks"": [80, 48]}",0,0.27868227047171973,0.0002651711931471279,18,final_accuracy,4.968646418345266e-07,1,dg_joint,well_joint,0.32035065062229917,0.0007983589135686156,0.797783973128955,"{""alpha_relative"": 1e-08, ""name"": ""ridge""}"
11.982393833997776,0.5354095000002417,9,4600.463593187072,"{""architecture"": ""independent"", ""family"": ""TBMD"", ""id"": ""TBMD-independent-22aa05a294a7"", ""modal_rank"": 32, ""property_modal_ranks"": [16, 16], ""property_rank"": 2, ""property_weights"": [1.0, 4.0], ""rank_strategy"": ""fixed"", ""scaling"": ""rms"", ""spatial_ranks"": [80, 48]}",0,0.27868227047171973,0.0002651711931471279,18,final_accuracy,5.206767175542681e-07,1,condition_joint,well_joint,0.32035065062229917,0.0007983589135686156,0.797783973128955,"{""alpha_relative"": 1e-08, ""name"": ""ridge""}"
11.982393833997776,0.5354095000002417,9,1355010.116144997,"{""architecture"": ""independent"", ""family"": ""TBMD"", ""id"": ""TBMD-independent-22aa05a294a7"", ""modal_rank"": 32, ""property_modal_ranks"": [16, 16], ""property_rank"": 2, ""property_weights"": [1.0, 4.0], ""rank_strategy"": ""fixed"", ""scaling"": ""rms"", ""spatial_ranks"": [80, 48]}",0,0.19230528243800116,0.0002745950035157067,18,final_accuracy,5.344586395238407e-07,1,dg_pressure,well_joint,0.24772856601213505,0.000916075536746387,0.8328333511796036,"{""alpha_relative"": 1e-08, ""name"": ""ridge""}"
11.982393833997776,0.5354095000002417,9,1355010.116144997,"{""architecture"": ""independent"", ""family"": ""TBMD"", ""id"": ""TBMD-independent-22aa05a294a7"", ""modal_rank"": 32, ""property_modal_ranks"": [16, 16], ""property_rank"": 2, ""property_weights"": [1.0, 4.0], ""rank_strategy"": ""fixed"", ""scaling"": ""rms"", ""spatial_ranks"": [80, 48]}",0,0.19230528243800116,0.0002745950035157067,18,final_accuracy,4.927969985830605e-07,1,condition_pressure,well_joint,0.24772856601213505,0.000916075536746387,0.8328333511796036,"{""alpha_relative"": 1e-08, ""name"": ""ridge""}"
