method,regime,budget,n_folds,rmse_p_mean,rmse_p_median,rmse_p_sd,rmse_p_q25,rmse_p_q75,rmse_so_mean,rmse_so_median,rmse_so_sd,rmse_so_q25,rmse_so_q75,mae_p_mean,mae_p_median,mae_p_sd,mae_p_q25,mae_p_q75,mae_so_mean,mae_so_median,mae_so_sd,mae_so_q25,mae_so_q75,score_mean,score_median,score_sd,score_q25,score_q75,condition_mean,condition_median,condition_sd,condition_q25,condition_q75,online_seconds_per_snapshot_mean,online_seconds_per_snapshot_median,online_seconds_per_snapshot_sd,online_seconds_per_snapshot_q25,online_seconds_per_snapshot_q75,storage_floats_mean,storage_floats_median,storage_floats_sd,storage_floats_q25,storage_floats_q75,memory_bytes_mean,memory_bytes_median,memory_bytes_sd,memory_bytes_q25,memory_bytes_q75,basis_seconds_mean,basis_seconds_median,basis_seconds_sd,basis_seconds_q25,basis_seconds_q75,measurements_mean,measurements_median,measurements_sd,measurements_q25,measurements_q75,pareto_accuracy_storage,pareto_pressure_storage,pareto_accuracy_measurements
final_accuracy,grid,10,10,0.4794084263562187,0.39881661553196884,0.29613112525527957,0.3211746246798626,0.5016983494856839,0.00203674133743994,0.0015571781383123,0.0015719977678987772,0.0008186740959307,0.0038942483924401,0.4145775560760464,0.2975356988043616,0.2987017612228575,0.2599233821103733,0.4436912248168413,0.0007207648592473233,0.0006673732587524,0.0005169967897209291,0.0002311058881258,0.001269566380532,1.455527300788669,1.5338148915421783,0.9029237986431904,0.5956219377220919,2.057090236413649,45759.78206571235,1156.8285024790232,58494.92450475608,977.5091956486508,100765.24893508216,9.074232913466185e-07,8.453984661255368e-07,2.0634707327434443e-07,7.327669431434426e-07,1.0535714091361969e-06,149728.0,149728.0,0.0,149728.0,149728.0,1197824.0,1197824.0,0.0,1197824.0,1197824.0,0.6617432206992817,0.623701541499031,0.1423143578430971,0.5486494580036378,0.6849100419931347,10.0,10.0,0.0,10.0,10.0,False,False,False
final_pareto,grid,10,10,0.665548682001722,0.5821375110347543,0.48041152847341323,0.4480217710900525,0.7716764863797496,0.00205065859752306,0.00168477758786025,0.0012501799657738118,0.0011135701810136,0.002876589964442,0.5908535294622614,0.5198789178902478,0.4728572231657149,0.384083182287017,0.6691266713247714,0.0007806511538889699,0.00071690221664585,0.0004323195778616604,0.0004671266745475,0.001265197562746,1.6793380977576504,1.4899884982638554,0.8798289376356092,0.8902337212237901,2.3815837934061417,73482.70857596405,113404.393296334,62687.7681606004,1240.226351291789,124868.40186378316,8.773496195050728e-07,8.338007538078732e-07,2.1982546967221083e-07,6.710526536050764e-07,1.0817668937265705e-06,120704.0,120704.0,0.0,120704.0,120704.0,965632.0,965632.0,0.0,965632.0,965632.0,0.5578846539989172,0.5259898334988975,0.12132465539589683,0.5040131669957191,0.586913375002041,10.0,10.0,0.0,10.0,10.0,False,False,False
hybrid,grid,10,10,0.46990661335817274,0.3402865651433773,0.26484784250674387,0.2766744160318914,0.7212885515308668,0.00263580733894858,0.0014885192752877,0.0019630805688576384,0.0011787950944583,0.0041080557244114,0.4178256256620855,0.2989652844225362,0.26038096034773917,0.2210725591317738,0.6699990269040211,0.0011526629054157999,0.0005276709439762,0.0009539049960914771,0.0004200898062284,0.0019636276338051,1.8543782619734297,1.380392353354277,1.2154299720518642,0.7567122396754629,3.0013156711319406,219.32604685343617,198.09919513160935,45.07031133406714,183.4902811535574,263.97809644142154,9.487150236964225e-07,8.8831578417247e-07,2.8463890552308857e-07,7.186691461418076e-07,1.200187972771298e-06,188708.0,188708.0,0.0,188708.0,188708.0,1509664.0,1509664.0,0.0,1509664.0,1509664.0,0.9716671417983889,0.939834520999284,0.13759173929647145,0.8862405830004718,1.0541672090039356,10.0,10.0,0.0,10.0,10.0,False,False,False
original_basis_optimized_recovery,grid,10,10,0.599918465162381,0.6041216487757286,0.1152307118149959,0.5314835763408907,0.6906739511577873,0.006901236106917641,0.006923710677522,0.0016323685328230707,0.0064524418058881,0.0079146035083993,0.447337337820407,0.45786379021631607,0.11257073890773588,0.3854742844802599,0.480318729617973,0.0033856267660572897,0.00345609645945165,0.0008474402397690627,0.0031854700502785,0.003883214509223,4.626227366880893,4.5518456943602565,1.4102032296874925,3.691752842270939,5.895897841663058,346.56272216132857,337.66120216294877,72.9506912939956,275.351736630727,390.66741589277257,9.677638964993615e-07,9.735301038498914e-07,2.76760519289362e-07,8.167293057531902e-07,1.0570150159327384e-06,101860.0,101860.0,0.0,101860.0,101860.0,814880.0,814880.0,0.0,814880.0,814880.0,10.209926687399275,10.074531104499329,0.8754358776760668,9.508314083002915,10.710296749995903,10.0,10.0,0.0,10.0,10.0,False,False,False
rank_optimized_joint,grid,10,10,0.4749893233371855,0.3764635459788026,0.2560961949140776,0.2704766772592434,0.7841616248590453,0.0066374129326066105,0.0015161976347634,0.008785561093138081,0.0009990788103179,0.0108672831626503,0.41244760638173644,0.33126248305468003,0.24789653125342487,0.2145321272781603,0.7064070103272245,0.00306528062000436,0.00052659111349305,0.004283703882098304,0.0003556261733287,0.0050288809923516,4.303493383235216,1.1241023036354056,5.361664985225179,0.8353743907986855,7.153335668899226,266.2935133815486,216.7839063065128,83.88509151141096,197.70795202617725,352.5668681186731,9.305451084558566e-07,9.763496194850597e-07,2.0784205979033216e-07,6.967443334729992e-07,1.021932317749282e-06,259188.0,259188.0,0.0,259188.0,259188.0,2073504.0,2073504.0,0.0,2073504.0,2073504.0,1.1137917291998747,1.0975723335031944,0.17525642300395397,0.9818984160010586,1.2366713330047787,10.0,10.0,0.0,10.0,10.0,False,False,False
POD,grid,16,10,5.163189164935187,3.7396574878210296,3.4938714497475414,3.509088023902184,4.230802786474912,0.052868088773474174,0.0406191620998719,0.03308100727775531,0.0322050097811409,0.05716720417976,4.819200496968836,3.5510175737282053,3.109876172722845,3.2937686179672476,4.035952270511375,0.02460733887534448,0.0193316036070238,0.014424251429761625,0.0153128490323849,0.027556109265146,34.70339411772157,31.64724519717933,22.200014778555012,23.000810645367096,33.50296191375688,135281.666646996,48916.22313200458,155797.56863621649,32843.24219208298,212913.85691637007,0.0018711595240559,0.00187535369545535,4.493638975176694e-05,0.0018351716842284,0.0019137108421344,316800.0,316800.0,0.0,316800.0,316800.0,2534400.0,2534400.0,0.0,2534400.0,2534400.0,1.292954733499937,1.29505272949973,0.10029715001858687,1.2014440409984672,1.352346416999353,16.0,16.0,0.0,16.0,16.0,False,False,False
POD-E,grid,16,10,0.13928630654319585,0.12316605728324495,0.05686484838147618,0.1052484074560371,0.1520888429935383,0.00108798977212809,0.00099353500581115,0.000297287853117008,0.0008376813300965,0.0013089284674431,0.07587074180311175,0.06967313722467225,0.035834344030104985,0.0506547066199107,0.0838410748751992,0.00035611002383305996,0.00032050652354525004,9.22364561467943e-05,0.000279455595091,0.0004288198699351,0.7280867961234818,0.6798472894494088,0.16258608716491246,0.6334168398048854,0.8571834494750977,43876910.43660518,29261467.06446673,56159810.54296002,443.4003586957031,54661347.3986115,7.734646674077539e-07,7.288533806034076e-07,1.8536209862658786e-07,6.566391456907237e-07,7.825789695668658e-07,316800.0,316800.0,0.0,316800.0,316800.0,2534400.0,2534400.0,0.0,2534400.0,2534400.0,1.25942648339842,1.241910395994637,0.08394504072825856,1.2020911250001518,1.3391447919930215,16.0,16.0,0.0,16.0,16.0,False,False,True
final_accuracy,grid,16,10,0.509679902608445,0.34437885229152887,0.38857488352190944,0.2563788321162827,0.5954235967360213,0.00213570362061784,0.0021247326796822,0.001606639335405937,0.0004540956795482,0.0038942483924401,0.4427039685012735,0.24964305710488088,0.3827486974958327,0.1762033189672941,0.5530123397322969,0.00077925301718003,0.00092558539904115,0.0005355028861290524,0.0001612699878577,0.001269566380532,1.5521525520365842,1.8497077209967372,1.0081275142652641,0.5028462465537857,2.211642519237353,95426.51942324715,6566.363408692536,119637.26864406493,2704.020994071956,245606.4005239062,1.0374684129225413e-06,9.296654068857879e-07,2.8910564231120614e-07,8.010676702225399e-07,1.2371578792992391e-06,149728.0,149728.0,0.0,149728.0,149728.0,1197824.0,1197824.0,0.0,1197824.0,1197824.0,0.6617432206992817,0.623701541499031,0.1423143578430971,0.5486494580036378,0.6849100419931347,16.0,16.0,0.0,16.0,16.0,False,False,False
final_pareto,grid,16,10,0.7484483841049496,0.5604004337094454,0.532110649304584,0.352766585322861,1.250870517267474,0.00196035410334401,0.0018700577222678502,0.0012587014107952345,0.0011935859228975,0.0021811142414949,0.6708330209688229,0.45911406891360634,0.5233960186819858,0.2743669336111464,1.1792884413618716,0.0007459177260968799,0.00080406314488255,0.00041198439768233683,0.0004999056342834,0.0009448244599551,1.6096001133423143,1.5725787302570673,0.8003626700825313,1.1182216433164458,1.9334592108863151,146527.827620791,232101.90636998246,122406.22026533997,5056.318294679062,246501.05793185625,1.0397571337731429e-06,9.075827387606207e-07,4.066302345325409e-07,6.851503959002631e-07,1.3624736667204564e-06,120704.0,120704.0,0.0,120704.0,120704.0,965632.0,965632.0,0.0,965632.0,965632.0,0.5578846539989172,0.5259898334988975,0.12132465539589683,0.5040131669957191,0.586913375002041,16.0,16.0,0.0,16.0,16.0,False,False,False
hybrid,grid,16,10,0.23387407160579765,0.222079458401683,0.06670538330620508,0.1835866716184768,0.2906584489415624,0.00219589626137249,0.00129103047247875,0.0014961366453231702,0.001034517724718,0.0039076492811506,0.17279564418246823,0.1654890763605399,0.04683760946527248,0.1375204546182798,0.2112118109364918,0.0009016853679627301,0.00043962391186445004,0.0007040435370221226,0.0003550122744841,0.0017105314296455,1.502056355502096,1.0456257047598156,0.9981650247820475,0.6450336787459505,2.5615671654715992,455.81473516079495,433.3311186368454,96.97432713996649,379.8219881672251,531.2762023833177,9.784767046637302e-07,9.791654150817487e-07,2.9404699957285466e-07,6.929849610572919e-07,1.21303009266678e-06,188708.0,188708.0,0.0,188708.0,188708.0,1509664.0,1509664.0,0.0,1509664.0,1509664.0,0.9716671417983889,0.939834520999284,0.13759173929647145,0.8862405830004718,1.0541672090039356,16.0,16.0,0.0,16.0,16.0,False,False,False
original_basis_optimized_recovery,grid,16,10,0.5305373214400857,0.45392757039042675,0.1537143159378375,0.4445012569732195,0.5355359899619625,0.00619229137648819,0.0062545022699901,0.001057427862709181,0.0058955190551486,0.0071182086456229,0.35272112088754504,0.30537956421132284,0.15189454792611784,0.2963496205936048,0.3239305437279424,0.00302300023419543,0.0030766082226826,0.0006005543770362716,0.0029099018881014,0.003525853045276,4.115004368365225,4.253779407688844,0.9149282708746305,3.605968066116214,4.796364486241244,1189.56574069488,1148.8836392876196,270.24810901130496,1019.4580034188406,1321.5486860931592,8.643503717489931e-07,8.610601563626353e-07,2.7143486073857624e-07,6.10278220847249e-07,1.0166089973916628e-06,101860.0,101860.0,0.0,101860.0,101860.0,814880.0,814880.0,0.0,814880.0,814880.0,10.209926687399275,10.074531104499329,0.8754358776760668,9.508314083002915,10.710296749995903,16.0,16.0,0.0,16.0,16.0,False,False,False
rank_optimized_joint,grid,16,10,0.236842431828547,0.22458822675767964,0.12684744222916733,0.1092791514149735,0.328067078953611,0.0015122791556677199,0.00110007187571205,0.000930242632509308,0.0007235720466049,0.002554059012404,0.1917788722715477,0.15933234097113258,0.12224656395654071,0.0840456378309542,0.2998803687722455,0.0006192348721125101,0.0003921542009815,0.0004271921640105654,0.0002672146675522,0.0011011601789473,1.0599619268611433,0.6263933374375485,0.6861627708388491,0.5540748957905145,1.5931888531720748,552.8094416541123,513.4065690993566,109.57683967495274,466.0295996918554,657.3674933891841,1.0229631568238672e-06,9.827706794328008e-07,3.340210408302843e-07,7.120902033844837e-07,1.2167894650824872e-06,259188.0,259188.0,0.0,259188.0,259188.0,2073504.0,2073504.0,0.0,2073504.0,2073504.0,1.1137917291998747,1.0975723335031944,0.17525642300395397,0.9818984160010586,1.2366713330047787,16.0,16.0,0.0,16.0,16.0,False,False,False
POD,grid,20,10,27.415295404237934,30.50430964387978,8.77152185454499,28.43414778674763,31.06349314399415,0.24290834738304282,0.2666536976350037,0.07542310354558109,0.262067588302386,0.269989473272171,26.393467875888888,29.393570039136165,8.482635078199067,27.4499551343257,29.75258236435634,0.11481998734320467,0.1262717329519843,0.03560218340321371,0.1230003067104222,0.1274262095980597,163.96665090067685,180.20515092449259,60.39315444094544,149.8969682387624,207.39083495206648,29531.57332799891,2.9856742349837586,93377.60927767129,2.9127389889389184,3.1142624626112076,0.0018779406330757403,0.00185475908643235,0.0001242490624380715,0.001840574872171,0.0018734849624084,316800.0,316800.0,0.0,316800.0,316800.0,2534400.0,2534400.0,0.0,2534400.0,2534400.0,1.292954733499937,1.29505272949973,0.10029715001858687,1.2014440409984672,1.352346416999353,20.0,20.0,0.0,20.0,20.0,False,False,False
POD-E,grid,20,10,0.12401721496669031,0.0902675560559741,0.10214674502302006,0.0716300807238055,0.1058179105763061,0.00074840100939589,0.0007033189772304,0.00019094920338467625,0.0005898720600063,0.0009493983884489,0.09297613383618013,0.0642291976196548,0.09495431249279619,0.0485510783005682,0.0743499218167282,0.00022559500272670003,0.00021134666709,5.447802511677811e-05,0.0001867009068928,0.0002850266191081,0.5093525798522804,0.46914434132079963,0.11441922322059205,0.4303686911374509,0.6142991695274431,699.7922851902343,711.0923924642872,52.91749606236292,679.6835894931547,741.7166016935253,0.00036981372329880695,7.689548757004279e-07,0.0007780035540260905,6.967443334729992e-07,1.1093383418620193e-06,316800.0,316800.0,0.0,316800.0,316800.0,2534400.0,2534400.0,0.0,2534400.0,2534400.0,1.25942648339842,1.241910395994637,0.08394504072825856,1.2020911250001518,1.3391447919930215,20.0,20.0,0.0,20.0,20.0,False,False,False
final_accuracy,grid,20,10,0.21781310481609695,0.2275270003625705,0.09587025937994116,0.1614524725210945,0.2383620401392342,0.00061695790461794,0.00055167579693455,0.00023427080447520007,0.0004156390610985,0.0008323301417373,0.153694596389503,0.15749212963522446,0.08751488672723932,0.0688525187328262,0.1850171519093525,0.00019669131470298002,0.00018453442499085,6.608304552813179e-05,0.00014421540652,0.000246745967401,0.49007822194124884,0.48046631048902577,0.16567920110129059,0.3293979844026999,0.6172413004921644,86660.79905849774,113422.32425181652,59639.24910939001,4149.646580150866,115212.34458049075,1.37086391262535e-06,1.5147218215489353e-06,3.8787051213383147e-07,9.13218022639254e-07,1.682022565019954e-06,149728.0,149728.0,0.0,149728.0,149728.0,1197824.0,1197824.0,0.0,1197824.0,1197824.0,0.6617432206992817,0.623701541499031,0.1423143578430971,0.5486494580036378,0.6849100419931347,20.0,20.0,0.0,20.0,20.0,False,False,False
final_pareto,grid,20,10,0.15501372009668768,0.14514753795952806,0.06172598299550528,0.11729772933482,0.1825089776271713,0.00062592046091411,0.00062080765073235,0.00018983996879031405,0.0004618609091578,0.0008340422166838,0.10221892797296575,0.08848160671093855,0.051646192893011623,0.0657498809186039,0.1382900760992136,0.0001976652252097,0.00020270335855895,4.972146065285641e-05,0.0001477221031195,0.0002321949910758,0.4778092393154555,0.48715301901982755,0.14334301300561006,0.3261540574395341,0.5625533528522975,96017.49136558597,113434.95105610412,49414.14130120337,111100.48564004066,115224.34693777889,3.8368892487209e-05,1.5823947374281802e-06,7.804393201513988e-05,1.3887894924562005e-06,1.7825864746473394e-06,120704.0,120704.0,0.0,120704.0,120704.0,965632.0,965632.0,0.0,965632.0,965632.0,0.5578846539989172,0.5259898334988975,0.12132465539589683,0.5040131669957191,0.586913375002041,20.0,20.0,0.0,20.0,20.0,False,False,True
hybrid,grid,20,10,0.14050042582055178,0.13528734340048504,0.028452512821436075,0.1172746337637775,0.1659635377471307,0.00099499614304497,0.0009389250750861001,0.00018269487189607553,0.0008925347873629,0.0011622789925836,0.09822662694451548,0.08704496691648819,0.028952707138176933,0.0820256592578008,0.1094496445921266,0.00035183350773542,0.00034268439000100003,6.836875964392607e-05,0.0002953150756933,0.0003938782409744,0.6876778807117775,0.6766477657978783,0.16584609799962774,0.58850052080882,0.7175993524325424,710.8651503702715,699.056541250909,69.93531168758479,672.5034297728005,789.9304491184795,1.5090864720225643e-06,1.5109661691717076e-06,6.050713997021043e-07,1.1707443605646267e-06,1.6102781764378672e-06,188708.0,188708.0,0.0,188708.0,188708.0,1509664.0,1509664.0,0.0,1509664.0,1509664.0,0.9716671417983889,0.939834520999284,0.13759173929647145,0.8862405830004718,1.0541672090039356,20.0,20.0,0.0,20.0,20.0,False,False,False
original_basis_optimized_recovery,grid,20,10,0.5027120516179832,0.4763342362421161,0.09319679423050557,0.4281087593195339,0.5317571547484481,0.00585735315770613,0.006006704353782651,0.00042349394612160255,0.0058616357223959,0.0060349254688117,0.3743692449242161,0.3581370547011375,0.08010800656213828,0.3144178520205574,0.4360201729584769,0.0028956436453146705,0.0029609972159215002,0.0002338350859812824,0.0028942439405641,0.003007638320669,3.89828429684746,3.976663671459689,0.7327578581790317,3.439440308337178,4.464736762272872,872.3426318337449,862.2395570049539,61.58438624686035,819.9960885038934,910.0302083504504,1.118953383083042e-06,1.1347105087190727e-06,3.703803288351943e-07,7.89165461814045e-07,1.44705262570817e-06,101860.0,101860.0,0.0,101860.0,101860.0,814880.0,814880.0,0.0,814880.0,814880.0,10.209926687399275,10.074531104499329,0.8754358776760668,9.508314083002915,10.710296749995903,20.0,20.0,0.0,20.0,20.0,False,False,False
rank_optimized_joint,grid,20,10,0.10191493175616892,0.09150848167004905,0.043283573363977576,0.0759717035188135,0.1079282224919209,0.0007587217922229299,0.00069354629893525,0.0001798553856324951,0.0006222403139393,0.0009367154619831,0.07264304274400034,0.06402030972020155,0.034363268452398406,0.054028005245086,0.084080365252799,0.00028310801128685005,0.00026155331731034996,5.489104773729959e-05,0.00024290344096,0.0003221688528372,0.5187909341646885,0.494493251495693,0.13610091033475144,0.4121119328547857,0.6831097140777194,907.4564899045447,912.4210800628173,61.898312474044964,863.1207673873424,944.5965650491004,1.461999253431139e-06,1.6130977467794841e-06,4.4518534463460156e-07,1.41040603428925e-06,1.7691127688070774e-06,259188.0,259188.0,0.0,259188.0,259188.0,2073504.0,2073504.0,0.0,2073504.0,2073504.0,1.1137917291998747,1.0975723335031944,0.17525642300395397,0.9818984160010586,1.2366713330047787,20.0,20.0,0.0,20.0,20.0,False,False,False
POD,grid,30,10,11.1183337124345,9.501772148886456,7.967683516784736,8.467180750681152,10.748064955799576,0.03436153141482397,0.04337773634333915,0.01492692405191297,0.0203905832536784,0.045274727997242,10.274678694125909,8.933852162570627,7.145697412683073,7.932864806258515,10.07151337820754,0.015484206041979462,0.019451289985179247,0.006691215563597403,0.0094570220794933,0.0203859249283492,26.22526072070188,24.25526555239672,10.729279856152235,16.76188145098887,36.40347902707633,467039.6946064189,16.347510006872653,1476857.7650746326,15.184302778700491,17.582077458194604,0.0018926952684092397,0.0018666895375918499,0.0001332439034759775,0.0018439595864366,0.0018857073909633,316800.0,316800.0,0.0,316800.0,316800.0,2534400.0,2534400.0,0.0,2534400.0,2534400.0,1.292954733499937,1.29505272949973,0.10029715001858687,1.2014440409984672,1.352346416999353,30.0,30.0,0.0,30.0,30.0,False,False,False
POD-E,grid,30,10,0.032728113479335325,0.026741437389183602,0.01841389235902729,0.0235355100305696,0.0398562034913708,0.00053783041405881,0.00055573543029105,0.0001378541950525651,0.0004252722675632,0.0006490533536965,0.02408909820920747,0.021133356644309098,0.01529763584303885,0.0139855384963254,0.0277859455733022,0.00017492443022748002,0.00018532972691565,4.5672652590187956e-05,0.0001377007864475,0.0002246418595402,0.34725238483978205,0.3447270384039163,0.09624175023067495,0.2761470261750199,0.423764857332808,4061.673125670323,3951.9436549192933,497.37620254736726,3770.5809747707503,4180.310423730104,0.00037065711127013854,7.982443524892196e-07,0.0007795838327859484,6.801353463784028e-07,1.8192330660662591e-06,316800.0,316800.0,0.0,316800.0,316800.0,2534400.0,2534400.0,0.0,2534400.0,2534400.0,1.25942648339842,1.241910395994637,0.08394504072825856,1.2020911250001518,1.3391447919930215,30.0,30.0,0.0,30.0,30.0,False,False,True
final_accuracy,grid,30,10,0.19011584355430514,0.16718273973303643,0.10138321237468881,0.1184288209424599,0.2262866839348677,0.0004500345141966,0.000451792478339,0.00014611068132474724,0.0003030904107444,0.0005311970704961,0.13544228881846132,0.10222395095257406,0.08803729841932571,0.0688525187328241,0.1603917175737507,0.0001496416986429511,0.0001430619946582,4.6675215617378874e-05,0.0001013822758751,0.0001844684851476,0.3845703066886201,0.3563349044630259,0.18073317198023103,0.2498294097316684,0.3941837109620418,1080711.490795274,1370697.6570246145,778686.5225508909,10308.279994076747,1703428.6916856554,1.5809203001768574e-06,1.8287894346215585e-06,5.042116503272757e-07,9.21052642502731e-07,1.921676689254722e-06,149728.0,149728.0,0.0,149728.0,149728.0,1197824.0,1197824.0,0.0,1197824.0,1197824.0,0.6617432206992817,0.623701541499031,0.1423143578430971,0.5486494580036378,0.6849100419931347,30.0,30.0,0.0,30.0,30.0,False,False,False
final_pareto,grid,30,10,0.14304824383309905,0.13570162413747705,0.05375712556331286,0.1148601479849271,0.1765293537993181,0.00046230475953264996,0.00047233133643015,0.00013785526796186368,0.0003512689559637,0.0005527417909103,0.0950910146803067,0.08645075436463126,0.049006599801141075,0.0657498809185959,0.1009274716904495,0.00016185433427339,0.0001507861434595,5.4878442031207236e-05,0.0001312070526893,0.00019247583002,0.3661947984700205,0.36210955790401855,0.14008758650319772,0.28095976146975,0.3979599870447161,1163848.6624944448,1428743.4454654474,634999.1176752939,1138162.9649653311,1594481.767104332,0.0003092900375956693,1.9069548831513864e-06,0.0006653585127795608,1.7286917606991876e-06,2.0260000260042627e-06,120704.0,120704.0,0.0,120704.0,120704.0,965632.0,965632.0,0.0,965632.0,965632.0,0.5578846539989172,0.5259898334988975,0.12132465539589683,0.5040131669957191,0.586913375002041,30.0,30.0,0.0,30.0,30.0,False,False,False
hybrid,grid,30,10,0.10770934435222208,0.09106495654083871,0.0371962885442933,0.0856771092782054,0.1317028914277793,0.00086570363724758,0.0008323436439784499,0.00017733767866461134,0.0007278498324181,0.001018399047866,0.0811242236231702,0.06807113486023365,0.03089390891549208,0.0605023863225036,0.0922293937203331,0.00033910945494493,0.00033770870372485,7.626042693505764e-05,0.0002721101455192,0.000413203347579,0.5907214010066759,0.5971775397138701,0.14966631475918069,0.4898438549833905,0.6466679699837615,903.9144533053686,910.7806388988621,69.49202516301047,843.7571562592541,978.019339500618,1.5058887269456446e-06,1.5082969868562668e-06,7.34694901155848e-07,8.815789859587873e-07,1.6177969759757302e-06,188708.0,188708.0,0.0,188708.0,188708.0,1509664.0,1509664.0,0.0,1509664.0,1509664.0,0.9716671417983889,0.939834520999284,0.13759173929647145,0.8862405830004718,1.0541672090039356,30.0,30.0,0.0,30.0,30.0,False,False,False
original_basis_optimized_recovery,grid,30,10,0.41778766434443915,0.39996714619485596,0.058590199314413574,0.38658501044472,0.4307142271742381,0.00472597410461806,0.00462435130402815,0.00029582490921780286,0.004602177537471,0.0046956527634849,0.25641920069093416,0.24501488663129373,0.04485264112928988,0.2212186736571302,0.2912201960579393,0.00225240735691178,0.0021952199799679002,0.00017224101444361062,0.0021790547199048,0.0022309366184793,3.1614499000540786,3.3635561080175327,0.5749564203780682,2.8028997464548566,3.5264077636184235,879.0827357817498,875.7719519289553,32.533654067867076,854.0242891076672,897.9988774494657,1.0820173015520397e-06,1.194706769604096e-06,2.725625837376395e-07,8.928571579123574e-07,1.2835262989261208e-06,101860.0,101860.0,0.0,101860.0,101860.0,814880.0,814880.0,0.0,814880.0,814880.0,10.209926687399275,10.074531104499329,0.8754358776760668,9.508314083002915,10.710296749995903,30.0,30.0,0.0,30.0,30.0,False,False,False
rank_optimized_joint,grid,30,10,0.04656009320026691,0.04038516107892415,0.01404977321294554,0.035098245830823,0.061246598339439,0.00065847830260614,0.0007044163326434,0.00015239206343239595,0.0005207132995891,0.0007770464213853,0.03345115246517359,0.02866445541980125,0.010612892311940524,0.0256595000848921,0.0423877573535604,0.00026407131412023,0.00027892606594545003,5.068115484614701e-05,0.0002159901866071,0.0003012289112056,0.43280778246715296,0.45792523099411686,0.12282608639276768,0.3478562745178493,0.5254783337864646,4052.2424441976495,4169.3473061106,663.6532914344037,3428.717347947222,4524.397234412254,1.8946428523272891e-06,2.0744060420018056e-06,6.508569220676533e-07,1.9536390957506582e-06,2.141917245620091e-06,259188.0,259188.0,0.0,259188.0,259188.0,2073504.0,2073504.0,0.0,2073504.0,2073504.0,1.1137917291998747,1.0975723335031944,0.17525642300395397,0.9818984160010586,1.2366713330047787,30.0,30.0,0.0,30.0,30.0,False,False,False
POD,grid,50,10,1.0347211393017066,1.102637901979055,0.45993846072493266,0.9864428975535576,1.2626123991181517,0.00944514783012875,0.010708891037949201,0.0050069524576674095,0.0070584616289468,0.01324640301527,0.9854742377554079,1.0470959874508194,0.4487831439290631,0.8950905841092157,1.2119209770712795,0.0043160577560280595,0.00485533683896345,0.0023128822752424482,0.0032037629035581,0.0060893592431504,6.6480358991732675,7.004805681148815,3.8834680295068753,4.33938894646247,9.993667701934584,358.5630922504675,16.825457278162837,1079.7727352711827,16.448295599985272,17.943323609231957,0.0018857093676659502,0.0018606196767117999,9.972885556936429e-05,0.0018470943007133,0.0018924232406009,316800.0,316800.0,0.0,316800.0,316800.0,2534400.0,2534400.0,0.0,2534400.0,2534400.0,1.292954733499937,1.29505272949973,0.10029715001858687,1.2014440409984672,1.352346416999353,50.0,50.0,0.0,50.0,50.0,False,False,False
POD-E,grid,50,10,0.02756788915335655,0.024470895432470198,0.011060079020873458,0.0204488441032003,0.0295808461497284,0.00050938599061414,0.00051788297940515,0.00010871781820319055,0.0004509628015398,0.0005960386663984,0.02090897221457906,0.0180796489716644,0.009058439605055002,0.0150341823868171,0.0239528544472647,0.00018851166196071,0.00019320482514955002,4.0601993477662e-05,0.0001744897189132,0.0002165979608459,0.3321542158694114,0.3612398468758494,0.09679597400922943,0.2683063688391348,0.3752423489040111,7525.876774443325,7205.0131565743195,750.5825179261917,7021.919606821964,8140.8455315697665,0.0003717180127798622,7.958947378910966e-07,0.0007818953607882045,7.011277970500794e-07,1.3063909683754685e-06,316800.0,316800.0,0.0,316800.0,316800.0,2534400.0,2534400.0,0.0,2534400.0,2534400.0,1.25942648339842,1.241910395994637,0.08394504072825856,1.2020911250001518,1.3391447919930215,50.0,50.0,0.0,50.0,50.0,False,False,False
final_accuracy,grid,50,10,0.11801592083842152,0.12211295145188575,0.024306506576916544,0.102833243699395,0.1399229910074226,0.00039856469961305,0.0003957642426378,0.000141777994774782,0.0002858621191048,0.0004520743205616,0.09493967433991626,0.0979074666527752,0.022331183205428543,0.0837750991025651,0.114908240399575,0.0001430223944896087,0.00013228955907750001,5.7275250919038364e-05,0.0001012327926145,0.0001642126428607,0.31503415419295205,0.2889417001234448,0.13240309182561083,0.1951534320427232,0.3969952889778966,887502.3098703623,1163253.5370294673,611158.4920202824,13637.7370066642,1278339.423427045,1.6893488799197309e-06,1.7940188093720129e-06,4.6582484506063504e-07,1.194864707120127e-06,1.967105252101065e-06,149728.0,149728.0,0.0,149728.0,149728.0,1197824.0,1197824.0,0.0,1197824.0,1197824.0,0.6617432206992817,0.623701541499031,0.1423143578430971,0.5486494580036378,0.6849100419931347,50.0,50.0,0.0,50.0,50.0,False,False,True
