stage,outer_fold,inner_fold,candidate,family,architecture,scaling,rank_strategy,score,rmse_p,rmse_so,mae_p,mae_so,prior_rmse_p,prior_rmse_so,storage_floats,fit_seconds,elapsed_seconds,status,error,config_json
A1-structure,7,1,TBMD-independent-6dfc3aa03607,TBMD,independent,minmax,fixed,0.187431836326161,0.04913127761796304,0.0002566409956651945,0.026773516416227727,8.942911636002693e-05,0.9678219443354807,0.0008072539665932545,120704,0.2556961250011227,0.3574130829947535,ok,,"{""architecture"": ""independent"", ""family"": ""TBMD"", ""id"": ""TBMD-independent-6dfc3aa03607"", ""modal_rank"": 32, ""property_modal_ranks"": [16, 16], ""property_rank"": 2, ""property_weights"": [1.0, 1.0], ""rank_strategy"": ""fixed"", ""scaling"": ""minmax"", ""spatial_ranks"": [64, 48]}"
A1-structure,7,1,TBMD-independent-afffe25a8ac6,TBMD,independent,minmax,fixed,0.28811672028841884,0.08304370079588828,0.00038905365190622935,0.044836430395537856,0.00013058708183372826,0.9678219443354807,0.0008072539665932545,88288,0.25070179099566303,0.3551817499974277,ok,,"{""architecture"": ""independent"", ""family"": ""TBMD"", ""id"": ""TBMD-independent-afffe25a8ac6"", ""modal_rank"": 16, ""property_modal_ranks"": [8, 8], ""property_rank"": 2, ""property_weights"": [1.0, 1.0], ""rank_strategy"": ""fixed"", ""scaling"": ""minmax"", ""spatial_ranks"": [80, 48]}"
A1-structure,7,1,TBMD-independent-b93428985231,TBMD,independent,minmax,fixed,0.21923270766440903,0.05785074542663324,0.00029888183169590965,0.029254381605783693,0.00010079657325933631,0.9678219443354807,0.0008072539665932545,119008,0.2831789999981993,0.4013723329990171,ok,,"{""architecture"": ""independent"", ""family"": ""TBMD"", ""id"": ""TBMD-independent-b93428985231"", ""modal_rank"": 24, ""property_modal_ranks"": [12, 12], ""property_rank"": 2, ""property_weights"": [1.0, 1.0], ""rank_strategy"": ""fixed"", ""scaling"": ""minmax"", ""spatial_ranks"": [80, 48]}"
A1-structure,7,1,TBMD-independent-2e7504c4caf6,TBMD,independent,minmax,fixed,0.1842888529195786,0.04480675761549572,0.00025551577244365775,0.02342193102083784,8.673357316166986e-05,0.9678219443354807,0.0008072539665932545,149728,0.2931855839997297,0.40683058300055563,ok,,"{""architecture"": ""independent"", ""family"": ""TBMD"", ""id"": ""TBMD-independent-2e7504c4caf6"", ""modal_rank"": 32, ""property_modal_ranks"": [16, 16], ""property_rank"": 2, ""property_weights"": [1.0, 1.0], ""rank_strategy"": ""fixed"", ""scaling"": ""minmax"", ""spatial_ranks"": [80, 48]}"
A1-structure,7,1,TBMD-joint-residual-f7f6fcb6ea00,TBMD,joint-residual,minmax,fixed,0.39390348164120786,0.0675278512074452,0.000573308208762218,0.0335812793981184,0.00022332492455649875,0.9678219443354807,0.0008072539665932545,122308,0.36419500000192784,0.48588533400470624,ok,,"{""architecture"": ""joint-residual"", ""family"": ""TBMD"", ""id"": ""TBMD-joint-residual-f7f6fcb6ea00"", ""modal_rank"": 16, ""property_rank"": 2, ""property_weights"": [1.0, 1.0], ""rank_strategy"": ""fixed"", ""residual_rank"": 4, ""scaling"": ""minmax"", ""spatial_ranks"": [48, 48]}"
A1-structure,7,1,TBMD-joint-residual-34a11b56e487,TBMD,joint-residual,minmax,fixed,0.35754397951236944,0.05231229727432781,0.0005281204344369318,0.026418773829364334,0.00019508429565332297,0.9678219443354807,0.0008072539665932545,161908,0.4977883340034168,0.6170298330034711,ok,,"{""architecture"": ""joint-residual"", ""family"": ""TBMD"", ""id"": ""TBMD-joint-residual-34a11b56e487"", ""modal_rank"": 16, ""property_rank"": 2, ""property_weights"": [1.0, 1.0], ""rank_strategy"": ""fixed"", ""residual_rank"": 8, ""scaling"": ""minmax"", ""spatial_ranks"": [48, 48]}"
A1-structure,7,1,TBMD-joint-residual-fad77c0e3d98,TBMD,joint-residual,minmax,fixed,0.3689132251792134,0.05839656317342173,0.0005407221669589372,0.02840104443948499,0.00019304341406958044,0.9678219443354807,0.0008072539665932545,149108,0.4147688340017339,0.5253465420028078,ok,,"{""architecture"": ""joint-residual"", ""family"": ""TBMD"", ""id"": ""TBMD-joint-residual-fad77c0e3d98"", ""modal_rank"": 16, ""property_rank"": 2, ""property_weights"": [1.0, 1.0], ""rank_strategy"": ""fixed"", ""residual_rank"": 4, ""scaling"": ""minmax"", ""spatial_ranks"": [64, 48]}"
A1-structure,7,1,TBMD-joint-residual-723209d14fc1,TBMD,joint-residual,minmax,fixed,0.3467519748346144,0.05164993841108567,0.0005117016088904168,0.02496828419774715,0.00018304999379716667,0.9678219443354807,0.0008072539665932545,188708,0.37764774999959627,0.47692999999708263,ok,,"{""architecture"": ""joint-residual"", ""family"": ""TBMD"", ""id"": ""TBMD-joint-residual-723209d14fc1"", ""modal_rank"": 16, ""property_rank"": 2, ""property_weights"": [1.0, 1.0], ""rank_strategy"": ""fixed"", ""residual_rank"": 8, ""scaling"": ""minmax"", ""spatial_ranks"": [64, 48]}"
A1-structure,7,1,TBMD-joint-dd2685b17b74,TBMD,joint,minmax,energy,17.88728890844713,2.8441500981268635,0.026283636405879104,1.6540831668772287,0.014760284076785516,0.9678219443354807,0.0008072539665932545,2699,0.11704183400433976,0.20007770800293656,ok,,"{""architecture"": ""joint"", ""family"": ""TBMD"", ""id"": ""TBMD-joint-dd2685b17b74"", ""max_modal_rank"": 64, ""max_spatial_ranks"": [139, 48], ""modal_energy"": 0.99, ""property_rank"": 2, ""property_weights"": [1.0, 1.0], ""rank_strategy"": ""energy"", ""scaling"": ""minmax"", ""spatial_energy"": 0.99}"
A1-structure,7,1,TBMD-joint-d285b7f8d405,TBMD,joint,minmax,energy,7.940045073602704,1.007014375011227,0.011890772485793155,0.6272512483303442,0.0062620445770528756,0.9678219443354807,0.0008072539665932545,11615,0.202215042001626,0.29024054200272076,ok,,"{""architecture"": ""joint"", ""family"": ""TBMD"", ""id"": ""TBMD-joint-d285b7f8d405"", ""max_modal_rank"": 64, ""max_spatial_ranks"": [139, 48], ""modal_energy"": 0.999, ""property_rank"": 2, ""property_weights"": [1.0, 1.0], ""rank_strategy"": ""energy"", ""scaling"": ""minmax"", ""spatial_energy"": 0.999}"
A1-structure,7,1,TBMD-joint-007f1b029a14,TBMD,joint,minmax,energy,3.0378313006474347,0.341410944387927,0.004593542316794896,0.17814926998136774,0.0021772278434976544,0.9678219443354807,0.0008072539665932545,27184,0.26752933399984613,0.363658750000468,ok,,"{""architecture"": ""joint"", ""family"": ""TBMD"", ""id"": ""TBMD-joint-007f1b029a14"", ""max_modal_rank"": 64, ""max_spatial_ranks"": [139, 48], ""modal_energy"": 0.9999, ""property_rank"": 2, ""property_weights"": [1.0, 1.0], ""rank_strategy"": ""energy"", ""scaling"": ""minmax"", ""spatial_energy"": 0.9999}"
A1-structure,7,2,POD-matrix-cba43a8fe005,POD,matrix,minmax,fixed,0.5139841268279297,0.13004581019743544,0.0006780025804344333,0.06381909243484883,0.00021813687835125855,1.149460494185898,0.0007642331692428956,79200,0.7072814159982954,0.06589120799617376,ok,,"{""architecture"": ""matrix"", ""family"": ""POD"", ""id"": ""POD-matrix-cba43a8fe005"", ""modal_rank"": 8, ""rank_strategy"": ""fixed"", ""scaling"": ""minmax""}"
A1-structure,7,2,POD-matrix-ca33e984beea,POD,matrix,minmax,fixed,0.5044439367015143,0.0697099493224413,0.0007165519123663668,0.03314977745477293,0.00022107926317270127,1.149460494185898,0.0007642331692428956,158400,0.7072814159982954,0.06512691699754214,ok,,"{""architecture"": ""matrix"", ""family"": ""POD"", ""id"": ""POD-matrix-ca33e984beea"", ""modal_rank"": 16, ""rank_strategy"": ""fixed"", ""scaling"": ""minmax""}"
A1-structure,7,2,POD-matrix-e4f3a1e03edd,POD,matrix,minmax,fixed,0.3905854517637679,0.03534720703722666,0.0005695105373708135,0.017398917809035522,0.00018032284768081013,1.149460494185898,0.0007642331692428956,237600,0.7072814159982954,0.0762374580008327,ok,,"{""architecture"": ""matrix"", ""family"": ""POD"", ""id"": ""POD-matrix-e4f3a1e03edd"", ""modal_rank"": 24, ""rank_strategy"": ""fixed"", ""scaling"": ""minmax""}"
A1-structure,7,2,POD-matrix-6ec0ff3d4617,POD,matrix,minmax,fixed,0.3283694438037806,0.01736083017785778,0.0004923767937802752,0.008082690138129836,0.00015767934959821806,1.149460494185898,0.0007642331692428956,316800,0.7072814159982954,0.08802070799720241,ok,,"{""architecture"": ""matrix"", ""family"": ""POD"", ""id"": ""POD-matrix-6ec0ff3d4617"", ""modal_rank"": 32, ""rank_strategy"": ""fixed"", ""scaling"": ""minmax""}"
A1-structure,7,2,POD-matrix-99da0acb2b55,POD,matrix,minmax,energy,11.100037563018025,1.1667873615417894,0.015457292503139796,0.7532470173463489,0.007270233138378958,1.149460494185898,0.0007642331692428956,9900,0.7072814159982954,0.05499975000566337,ok,,"{""architecture"": ""matrix"", ""family"": ""POD"", ""id"": ""POD-matrix-99da0acb2b55"", ""modal_energy"": 0.99, ""rank_strategy"": ""energy"", ""scaling"": ""minmax""}"
A1-structure,7,2,POD-matrix-d84037e08250,POD,matrix,minmax,energy,3.675094382534619,0.4795799617500191,0.005188809380826033,0.37112065768404573,0.0022212687823459057,1.149460494185898,0.0007642331692428956,19800,0.7072814159982954,0.0560990829981165,ok,,"{""architecture"": ""matrix"", ""family"": ""POD"", ""id"": ""POD-matrix-d84037e08250"", ""modal_energy"": 0.999, ""rank_strategy"": ""energy"", ""scaling"": ""minmax""}"
A1-structure,7,2,POD-matrix-22d4adeec94a,POD,matrix,minmax,energy,1.608822915730449,0.1909861140752794,0.0022613154266816243,0.11509657177706738,0.0009007334960771618,1.149460494185898,0.0007642331692428956,39600,0.7072814159982954,0.05716883300192421,ok,,"{""architecture"": ""matrix"", ""family"": ""POD"", ""id"": ""POD-matrix-22d4adeec94a"", ""modal_energy"": 0.9999, ""rank_strategy"": ""energy"", ""scaling"": ""minmax""}"
A1-structure,7,2,POD-E-matrix-cc474ae47f6b,POD-E,matrix,minmax,fixed,0.5139841268279293,0.13004581019743552,0.0006780025804344328,0.0638190924348499,0.00021813687835125668,1.149460494185898,0.0007642331692428956,79200,0.7072814159982954,0.06439433399646077,ok,,"{""architecture"": ""matrix"", ""family"": ""POD-E"", ""id"": ""POD-E-matrix-cc474ae47f6b"", ""modal_rank"": 8, ""rank_strategy"": ""fixed"", ""scaling"": ""minmax""}"
A1-structure,7,2,POD-E-matrix-52af124c387a,POD-E,matrix,minmax,fixed,0.5044439367015144,0.0697099493224413,0.000716551912366367,0.033149777454773516,0.0002210792631727091,1.149460494185898,0.0007642331692428956,158400,0.7072814159982954,0.07282200000190642,ok,,"{""architecture"": ""matrix"", ""family"": ""POD-E"", ""id"": ""POD-E-matrix-52af124c387a"", ""modal_rank"": 16, ""rank_strategy"": ""fixed"", ""scaling"": ""minmax""}"
A1-structure,7,2,POD-E-matrix-265b2d511e9e,POD-E,matrix,minmax,fixed,0.39058545176376763,0.03534720703722668,0.0005695105373708132,0.017398917809035488,0.00018032284768081707,1.149460494185898,0.0007642331692428956,237600,0.7072814159982954,0.09116258299764013,ok,,"{""architecture"": ""matrix"", ""family"": ""POD-E"", ""id"": ""POD-E-matrix-265b2d511e9e"", ""modal_rank"": 24, ""rank_strategy"": ""fixed"", ""scaling"": ""minmax""}"
A1-structure,7,2,POD-E-matrix-e7c774107192,POD-E,matrix,minmax,fixed,0.32836944380378036,0.017360830177857806,0.0004923767937802748,0.008082690138130429,0.0001576793495982299,1.149460494185898,0.0007642331692428956,316800,0.7072814159982954,0.09660370799974771,ok,,"{""architecture"": ""matrix"", ""family"": ""POD-E"", ""id"": ""POD-E-matrix-e7c774107192"", ""modal_rank"": 32, ""rank_strategy"": ""fixed"", ""scaling"": ""minmax""}"
A1-structure,7,2,POD-E-matrix-077a72e2ec99,POD-E,matrix,minmax,energy,11.10003756301804,1.1667873615417885,0.01545729250313981,0.7532470173463474,0.007270233138378965,1.149460494185898,0.0007642331692428956,9900,0.7072814159982954,0.06297429199912585,ok,,"{""architecture"": ""matrix"", ""family"": ""POD-E"", ""id"": ""POD-E-matrix-077a72e2ec99"", ""modal_energy"": 0.99, ""rank_strategy"": ""energy"", ""scaling"": ""minmax""}"
A1-structure,7,2,POD-E-matrix-064258efae72,POD-E,matrix,minmax,energy,3.675094382534611,0.47957996175001916,0.005188809380826018,0.37112065768404573,0.002221268782345901,1.149460494185898,0.0007642331692428956,19800,0.7072814159982954,0.05245791700144764,ok,,"{""architecture"": ""matrix"", ""family"": ""POD-E"", ""id"": ""POD-E-matrix-064258efae72"", ""modal_energy"": 0.999, ""rank_strategy"": ""energy"", ""scaling"": ""minmax""}"
A1-structure,7,2,POD-E-matrix-171e9fa7f660,POD-E,matrix,minmax,energy,1.6088229157304494,0.19098611407527932,0.0022613154266816243,0.11509657177706872,0.0009007334960771622,1.149460494185898,0.0007642331692428956,39600,0.7072814159982954,0.055045583001628984,ok,,"{""architecture"": ""matrix"", ""family"": ""POD-E"", ""id"": ""POD-E-matrix-171e9fa7f660"", ""modal_energy"": 0.9999, ""rank_strategy"": ""energy"", ""scaling"": ""minmax""}"
A1-structure,7,2,TBMD-joint-59361fabc7c7,TBMD,joint,minmax,fixed,8.479361099279537,1.3158437025077976,0.011718486302741415,0.6322586810076788,0.006675752457263204,1.149460494185898,0.0007642331692428956,30180,0.21943020800244994,0.32732933400257025,ok,,"{""architecture"": ""joint"", ""family"": ""TBMD"", ""id"": ""TBMD-joint-59361fabc7c7"", ""modal_rank"": 16, ""property_rank"": 2, ""property_weights"": [1.0, 1.0], ""rank_strategy"": ""fixed"", ""scaling"": ""minmax"", ""spatial_ranks"": [32, 24]}"
A1-structure,7,2,TBMD-joint-2e059ecb0898,TBMD,joint,minmax,fixed,5.642053976679253,0.8158952171265312,0.007849125969712703,0.3259349698131659,0.0037934225116611725,1.149460494185898,0.0007642331692428956,57364,0.2550334580009803,0.3611532499999157,ok,,"{""architecture"": ""joint"", ""family"": ""TBMD"", ""id"": ""TBMD-joint-2e059ecb0898"", ""modal_rank"": 16, ""property_rank"": 2, ""property_weights"": [1.0, 1.0], ""rank_strategy"": ""fixed"", ""scaling"": ""minmax"", ""spatial_ranks"": [48, 32]}"
A1-structure,7,2,TBMD-joint-547df7fea89b,TBMD,joint,minmax,fixed,3.011755444824825,0.33423325933461207,0.004276398774206472,0.16166775137812525,0.0019314539647207341,1.149460494185898,0.0007642331692428956,82708,0.2557787920013652,0.3573096250038361,ok,,"{""architecture"": ""joint"", ""family"": ""TBMD"", ""id"": ""TBMD-joint-547df7fea89b"", ""modal_rank"": 16, ""property_rank"": 2, ""property_weights"": [1.0, 1.0], ""rank_strategy"": ""fixed"", ""scaling"": ""minmax"", ""spatial_ranks"": [48, 48]}"
A1-structure,7,2,TBMD-joint-4677f07dd08b,TBMD,joint,minmax,fixed,0.889482326343234,0.0855703522385009,0.0012794919666388354,0.04495283841271105,0.0005760250601797999,1.149460494185898,0.0007642331692428956,109508,0.32375516700267326,0.44447208299970953,ok,,"{""architecture"": ""joint"", ""family"": ""TBMD"", ""id"": ""TBMD-joint-4677f07dd08b"", ""modal_rank"": 16, ""property_rank"": 2, ""property_weights"": [1.0, 1.0], ""rank_strategy"": ""fixed"", ""scaling"": ""minmax"", ""spatial_ranks"": [64, 48]}"
A1-structure,7,2,TBMD-joint-485191ba8e1f,TBMD,joint,minmax,fixed,0.5318221256483322,0.07227578036443391,0.0007551227125476471,0.03634102361549386,0.0002799733272743547,1.149460494185898,0.0007642331692428956,136308,0.44396591700206045,0.548490250002942,ok,,"{""architecture"": ""joint"", ""family"": ""TBMD"", ""id"": ""TBMD-joint-485191ba8e1f"", ""modal_rank"": 16, ""property_rank"": 2, ""property_weights"": [1.0, 1.0], ""rank_strategy"": ""fixed"", ""scaling"": ""minmax"", ""spatial_ranks"": [80, 48]}"
A1-structure,7,2,TBMD-joint-b56a0d74debf,TBMD,joint,minmax,fixed,0.5096478921794599,0.0700029895649809,0.0007240903197101604,0.03373008215244625,0.00023840948002188896,1.149460494185898,0.0007642331692428956,163108,0.4121129999984987,0.5081001670041587,ok,,"{""architecture"": ""joint"", ""family"": ""TBMD"", ""id"": ""TBMD-joint-b56a0d74debf"", ""modal_rank"": 16, ""property_rank"": 2, ""property_weights"": [1.0, 1.0], ""rank_strategy"": ""fixed"", ""scaling"": ""minmax"", ""spatial_ranks"": [96, 48]}"
A1-structure,7,2,TBMD-joint-2e810a40b202,TBMD,joint,minmax,fixed,0.5044439356456155,0.0697099494440294,0.0007165519106743715,0.0331497775684468,0.00022107926310969828,1.149460494185898,0.0007642331692428956,235133,0.5650377920028404,0.7026983339965227,ok,,"{""architecture"": ""joint"", ""family"": ""TBMD"", ""id"": ""TBMD-joint-2e810a40b202"", ""modal_rank"": 16, ""property_rank"": 2, ""property_weights"": [1.0, 1.0], ""rank_strategy"": ""fixed"", ""scaling"": ""minmax"", ""spatial_ranks"": [139, 48]}"
A1-structure,7,2,TBMD-joint-92029b032b97,TBMD,joint,minmax,fixed,0.9065091218509144,0.13600772152938512,0.0012601358368979096,0.06976377881906,0.0005688075048200705,1.149460494185898,0.0007642331692428956,60356,0.2986786250039586,0.3940675419944455,ok,,"{""architecture"": ""joint"", ""family"": ""TBMD"", ""id"": ""TBMD-joint-92029b032b97"", ""modal_rank"": 8, ""property_rank"": 2, ""property_weights"": [1.0, 1.0], ""rank_strategy"": ""fixed"", ""scaling"": ""minmax"", ""spatial_ranks"": [64, 48]}"
A1-structure,7,2,TBMD-joint-d964c0ccb709,TBMD,joint,minmax,fixed,0.8290504021120944,0.0634437767312665,0.001203859078949266,0.03408419819965415,0.0005454309207800713,1.149460494185898,0.0007642331692428956,158660,0.3372036250002566,0.44946250000066357,ok,,"{""architecture"": ""joint"", ""family"": ""TBMD"", ""id"": ""TBMD-joint-d964c0ccb709"", ""modal_rank"": 24, ""property_rank"": 2, ""property_weights"": [1.0, 1.0], ""rank_strategy"": ""fixed"", ""scaling"": ""minmax"", ""spatial_ranks"": [64, 48]}"
A1-structure,7,2,TBMD-joint-35d31a161997,TBMD,joint,minmax,fixed,0.8063046500405097,0.05561647248519569,0.001175951329165914,0.029497709993094746,0.0005324167574634766,1.149460494185898,0.0007642331692428956,207812,0.4803676249939599,0.6149262499966426,ok,,"{""architecture"": ""joint"", ""family"": ""TBMD"", ""id"": ""TBMD-joint-35d31a161997"", ""modal_rank"": 32, ""property_rank"": 2, ""property_weights"": [1.0, 1.0], ""rank_strategy"": ""fixed"", ""scaling"": ""minmax"", ""spatial_ranks"": [64, 48]}"
A1-structure,7,2,TBMD-joint-3777c1410e57,TBMD,joint,minmax,fixed,0.542320470422078,0.1310574075067574,0.0007193353261938481,0.06537573732980127,0.0002727777145212074,1.149460494185898,0.0007642331692428956,74868,0.3468090000023949,0.4469269170003827,ok,,"{""architecture"": ""joint"", ""family"": ""TBMD"", ""id"": ""TBMD-joint-3777c1410e57"", ""modal_rank"": 8, ""property_rank"": 2, ""property_weights"": [1.0, 1.0], ""rank_strategy"": ""fixed"", ""scaling"": ""minmax"", ""spatial_ranks"": [80, 48]}"
A1-structure,7,2,TBMD-joint-b91e1456e8af,TBMD,joint,minmax,fixed,0.42685335028755134,0.04236662594652404,0.0006180144492387451,0.022561679700995988,0.00024024715474996856,1.149460494185898,0.0007642331692428956,197748,0.38509229199553374,0.5033986669950536,ok,,"{""architecture"": ""joint"", ""family"": ""TBMD"", ""id"": ""TBMD-joint-b91e1456e8af"", ""modal_rank"": 24, ""property_rank"": 2, ""property_weights"": [1.0, 1.0], ""rank_strategy"": ""fixed"", ""scaling"": ""minmax"", ""spatial_ranks"": [80, 48]}"
A1-structure,7,2,TBMD-joint-acd9116c1da9,TBMD,joint,minmax,fixed,0.3770124928816408,0.029078354658885076,0.0005548300534793327,0.015941567518102755,0.00022127960239000258,1.149460494185898,0.0007642331692428956,259188,0.44990258399775485,0.5661294169985922,ok,,"{""architecture"": ""joint"", ""family"": ""TBMD"", ""id"": ""TBMD-joint-acd9116c1da9"", ""modal_rank"": 32, ""property_rank"": 2, ""property_weights"": [1.0, 1.0], ""rank_strategy"": ""fixed"", ""scaling"": ""minmax"", ""spatial_ranks"": [80, 48]}"
A1-structure,7,2,TBMD-joint-2bc56fb4a5fe,TBMD,joint,minmax,fixed,156.42365792301493,4.258841101346941,0.23253155352439756,3.4939372674303897,0.19080083336673562,1.149460494185898,0.0007642331692428956,60354,0.2585571669987985,0.356679875003465,ok,,"{""architecture"": ""joint"", ""family"": ""TBMD"", ""id"": ""TBMD-joint-2bc56fb4a5fe"", ""modal_rank"": 16, ""property_rank"": 1, ""property_weights"": [1.0, 1.0], ""rank_strategy"": ""fixed"", ""scaling"": ""minmax"", ""spatial_ranks"": [64, 48]}"
