fold,sensing,placement,N,basis,estimator,sigma_p,sigma_so,draw,rmse_p,rmse_so
P2-run9,wells-joint,configured,10,POD-E,L1,0.5,0.01,6,0.5367975608945602,0.0029047188396879547
P2-run9,wells-joint,configured,10,TBMD,LS,0.5,0.01,6,18.343251304228623,0.04417635304986045
P2-run9,wells-joint,configured,10,TBMD,L1,0.5,0.01,6,0.7080173104149199,0.0052995068345982515
P2-run9,wells-joint,configured,10,none,IDW,0.5,0.01,7,0.6719445229350091,0.005070629300964877
P2-run9,wells-joint,configured,10,POD,LS,0.5,0.01,7,99.02677359362531,0.07192505866509961
P2-run9,wells-joint,configured,10,POD,L1,0.5,0.01,7,3.098464593217662,0.024723815672174413
P2-run9,wells-joint,configured,10,POD-E,LS,0.5,0.01,7,99.02677359364326,0.07192505866510918
P2-run9,wells-joint,configured,10,POD-E,L1,0.5,0.01,7,0.5071886916502597,0.002714894351941112
P2-run9,wells-joint,configured,10,TBMD,LS,0.5,0.01,7,16.703716466993857,0.04408472489688188
P2-run9,wells-joint,configured,10,TBMD,L1,0.5,0.01,7,0.6918861608027388,0.005149172738750605
P2-run9,wells-joint,configured,10,none,IDW,0.5,0.01,8,0.6797322285078368,0.005019019252172287
P2-run9,wells-joint,configured,10,POD,LS,0.5,0.01,8,108.34154079724665,0.07837572675876231
P2-run9,wells-joint,configured,10,POD,L1,0.5,0.01,8,3.0876424243738,0.024605121948902714
P2-run9,wells-joint,configured,10,POD-E,LS,0.5,0.01,8,108.34154079726653,0.07837572675877286
P2-run9,wells-joint,configured,10,POD-E,L1,0.5,0.01,8,0.50652915773318,0.002857168833489573
P2-run9,wells-joint,configured,10,TBMD,LS,0.5,0.01,8,18.850502493349296,0.04682510797726308
P2-run9,wells-joint,configured,10,TBMD,L1,0.5,0.01,8,0.6916347236018857,0.005199625020061376
P2-run9,wells-joint,configured,10,none,IDW,0.5,0.01,9,0.6704954960586522,0.004993077371494158
P2-run9,wells-joint,configured,10,POD,LS,0.5,0.01,9,109.51261066055407,0.07922633895300665
P2-run9,wells-joint,configured,10,POD,L1,0.5,0.01,9,3.094941560282039,0.024784714031748412
P2-run9,wells-joint,configured,10,POD-E,LS,0.5,0.01,9,109.51261066057455,0.07922633895301741
P2-run9,wells-joint,configured,10,POD-E,L1,0.5,0.01,9,0.49936241239344636,0.0027644987314773325
P2-run9,wells-joint,configured,10,TBMD,LS,0.5,0.01,9,18.438881821536953,0.04993989889302026
P2-run9,wells-joint,configured,10,TBMD,L1,0.5,0.01,9,0.6858266846161277,0.005124496840876427
P2-run9,wells-joint,configured,10,none,IDW,1.0,0.02,0,0.7901419850587779,0.009440941247512505
P2-run9,wells-joint,configured,10,POD,LS,1.0,0.02,0,217.6413966213425,0.15341559353682713
P2-run9,wells-joint,configured,10,POD,L1,1.0,0.02,0,3.0889215064710016,0.024608686963338722
P2-run9,wells-joint,configured,10,POD-E,LS,1.0,0.02,0,217.64139662138578,0.1534155935368508
P2-run9,wells-joint,configured,10,POD-E,L1,1.0,0.02,0,0.6770049427075486,0.004857863102834502
P2-run9,wells-joint,configured,10,TBMD,LS,1.0,0.02,0,35.28436583663246,0.08706559238205924
P2-run9,wells-joint,configured,10,TBMD,L1,1.0,0.02,0,0.8158559440087974,0.0067130833119096196
P2-run9,wells-joint,configured,10,none,IDW,1.0,0.02,1,0.8030219544531854,0.009601532474105548
P2-run9,wells-joint,configured,10,POD,LS,1.0,0.02,1,203.00351620600122,0.1514634504766266
P2-run9,wells-joint,configured,10,POD,L1,1.0,0.02,1,3.1212633266083634,0.02490052488238334
P2-run9,wells-joint,configured,10,POD-E,LS,1.0,0.02,1,203.0035162060366,0.15146345047664594
P2-run9,wells-joint,configured,10,POD-E,L1,1.0,0.02,1,0.6792295887342215,0.004827330642802214
P2-run9,wells-joint,configured,10,TBMD,LS,1.0,0.02,1,35.33395833490811,0.09065188214614432
P2-run9,wells-joint,configured,10,TBMD,L1,1.0,0.02,1,0.8178967207331066,0.006685884249804408
P2-run9,wells-joint,configured,10,none,IDW,1.0,0.02,2,0.797795554615117,0.010375484375318943
P2-run9,wells-joint,configured,10,POD,LS,1.0,0.02,2,187.26461827053933,0.13601396237876798
P2-run9,wells-joint,configured,10,POD,L1,1.0,0.02,2,3.124107350174532,0.024685413594009747
P2-run9,wells-joint,configured,10,POD-E,LS,1.0,0.02,2,187.2646182705727,0.13601396237878577
P2-run9,wells-joint,configured,10,POD-E,L1,1.0,0.02,2,0.69714070053118,0.0048348158339334086
P2-run9,wells-joint,configured,10,TBMD,LS,1.0,0.02,2,36.10846123572754,0.09426474713823307
P2-run9,wells-joint,configured,10,TBMD,L1,1.0,0.02,2,0.8341824589105684,0.0066744668490651676
P2-run9,wells-joint,configured,10,none,IDW,1.0,0.02,3,0.7985590237322057,0.009740677825459095
P2-run9,wells-joint,configured,10,POD,LS,1.0,0.02,3,200.26763725465227,0.14433957442522022
P2-run9,wells-joint,configured,10,POD,L1,1.0,0.02,3,3.11213942289002,0.024475680024731734
P2-run9,wells-joint,configured,10,POD-E,LS,1.0,0.02,3,200.2676372546962,0.14433957442524387
P2-run9,wells-joint,configured,10,POD-E,L1,1.0,0.02,3,0.706602537135068,0.004771818301066454
P2-run9,wells-joint,configured,10,TBMD,LS,1.0,0.02,3,35.89189805403959,0.08936456393468004
P2-run9,wells-joint,configured,10,TBMD,L1,1.0,0.02,3,0.840910916068508,0.006743019059957811
P2-run9,wells-joint,configured,10,none,IDW,1.0,0.02,4,0.810010353926172,0.009550937498778413
P2-run9,wells-joint,configured,10,POD,LS,1.0,0.02,4,202.12796941384474,0.1468952171065112
P2-run9,wells-joint,configured,10,POD,L1,1.0,0.02,4,3.133342757292983,0.024787458072810447
P2-run9,wells-joint,configured,10,POD-E,LS,1.0,0.02,4,202.1279694138827,0.14689521710653247
P2-run9,wells-joint,configured,10,POD-E,L1,1.0,0.02,4,0.6937491005238497,0.005102320542774133
P2-run9,wells-joint,configured,10,TBMD,LS,1.0,0.02,4,33.55275488803916,0.08988586913021272
P2-run9,wells-joint,configured,10,TBMD,L1,1.0,0.02,4,0.8327189005541512,0.006945989515790495
P2-run9,wells-joint,configured,10,none,IDW,1.0,0.02,5,0.8021976562592635,0.009868790604223803
P2-run9,wells-joint,configured,10,POD,LS,1.0,0.02,5,210.842358920163,0.15436078833423192
P2-run9,wells-joint,configured,10,POD,L1,1.0,0.02,5,3.1252475317118478,0.024984746576426027
P2-run9,wells-joint,configured,10,POD-E,LS,1.0,0.02,5,210.8423589201997,0.15436078833425068
P2-run9,wells-joint,configured,10,POD-E,L1,1.0,0.02,5,0.6937694729150621,0.004852178014996203
P2-run9,wells-joint,configured,10,TBMD,LS,1.0,0.02,5,37.6002487602439,0.09678929907311529
P2-run9,wells-joint,configured,10,TBMD,L1,1.0,0.02,5,0.8389123218757849,0.006755130176842815
P2-run9,wells-joint,configured,10,none,IDW,1.0,0.02,6,0.8044816043032338,0.009590469173232793
P2-run9,wells-joint,configured,10,POD,LS,1.0,0.02,6,215.99135422862898,0.15468817290500167
P2-run9,wells-joint,configured,10,POD,L1,1.0,0.02,6,3.1111463129150114,0.024637309734065402
P2-run9,wells-joint,configured,10,POD-E,LS,1.0,0.02,6,215.99135422867064,0.15468817290502465
P2-run9,wells-joint,configured,10,POD-E,L1,1.0,0.02,6,0.6802436250457111,0.005203651862500612
P2-run9,wells-joint,configured,10,TBMD,LS,1.0,0.02,6,35.86326856814193,0.08922834941802482
P2-run9,wells-joint,configured,10,TBMD,L1,1.0,0.02,6,0.8308874030550023,0.006947706424399481
P2-run9,wells-joint,configured,10,none,IDW,1.0,0.02,7,0.8188272316268055,0.00975537649729429
P2-run9,wells-joint,configured,10,POD,LS,1.0,0.02,7,204.4343880908598,0.1473352822006266
P2-run9,wells-joint,configured,10,POD,L1,1.0,0.02,7,3.137980266517358,0.024557480209387295
P2-run9,wells-joint,configured,10,POD-E,LS,1.0,0.02,7,204.43438809090262,0.14733528220064948
P2-run9,wells-joint,configured,10,POD-E,L1,1.0,0.02,7,0.6674650414537402,0.004886378211118425
P2-run9,wells-joint,configured,10,TBMD,LS,1.0,0.02,7,35.372772477101975,0.09175822573112041
P2-run9,wells-joint,configured,10,TBMD,L1,1.0,0.02,7,0.7990156133384597,0.006775354022429948
P2-run9,wells-joint,configured,10,none,IDW,1.0,0.02,8,0.8000805182393715,0.010074264774483834
P2-run9,wells-joint,configured,10,POD,LS,1.0,0.02,8,212.6551301093408,0.1513304408109025
P2-run9,wells-joint,configured,10,POD,L1,1.0,0.02,8,3.1361422535529138,0.024823983187438167
P2-run9,wells-joint,configured,10,POD-E,LS,1.0,0.02,8,212.6551301093782,0.15133044081092317
P2-run9,wells-joint,configured,10,POD-E,L1,1.0,0.02,8,0.6771811339254781,0.005234901623841945
P2-run9,wells-joint,configured,10,TBMD,LS,1.0,0.02,8,36.461454024877895,0.09227906444194257
P2-run9,wells-joint,configured,10,TBMD,L1,1.0,0.02,8,0.8123442221126247,0.007058264897353806
P2-run9,wells-joint,configured,10,none,IDW,1.0,0.02,9,0.7934698756762967,0.009734020474187626
P2-run9,wells-joint,configured,10,POD,LS,1.0,0.02,9,226.52687131937734,0.16203379268911233
P2-run9,wells-joint,configured,10,POD,L1,1.0,0.02,9,3.10279403908576,0.024475608300919154
P2-run9,wells-joint,configured,10,POD-E,LS,1.0,0.02,9,226.52687131942025,0.16203379268913554
P2-run9,wells-joint,configured,10,POD-E,L1,1.0,0.02,9,0.7115814338955501,0.004779705791686325
P2-run9,wells-joint,configured,10,TBMD,LS,1.0,0.02,9,36.85201711515237,0.09119022190828778
P2-run9,wells-joint,configured,10,TBMD,L1,1.0,0.02,9,0.8435206578161802,0.006672772451102636
P2-run9,wells-joint,configured,10,none,IDW,2.0,0.05,0,1.1891200195810234,0.02299779228638422
P2-run9,wells-joint,configured,10,POD,LS,2.0,0.05,0,472.19152055667246,0.3408536323347132
P2-run9,wells-joint,configured,10,POD,L1,2.0,0.05,0,3.374280206443071,0.025062669410234214
P2-run9,wells-joint,configured,10,POD-E,LS,2.0,0.05,0,472.1915205567623,0.3408536323347628
P2-run9,wells-joint,configured,10,POD-E,L1,2.0,0.05,0,1.2539861664080967,0.012732683898877007
P2-run9,wells-joint,configured,10,TBMD,LS,2.0,0.05,0,78.57355648105636,0.1970176447771238
P2-run9,wells-joint,configured,10,TBMD,L1,2.0,0.05,0,1.2829778672000882,0.01423322304186477
P2-run9,wells-joint,configured,10,none,IDW,2.0,0.05,1,1.1557341885480006,0.02325693089004519
P2-run9,wells-joint,configured,10,POD,LS,2.0,0.05,1,510.12464661391334,0.36090446996390124
P2-run9,wells-joint,configured,10,POD,L1,2.0,0.05,1,3.2367912242487686,0.024671389832024257
P2-run9,wells-joint,configured,10,POD-E,LS,2.0,0.05,1,510.1246466140046,0.3609044699639505
P2-run9,wells-joint,configured,10,POD-E,L1,2.0,0.05,1,1.1136683867160786,0.011385430755647734
P2-run9,wells-joint,configured,10,TBMD,LS,2.0,0.05,1,81.5126364138275,0.19863885585553875
P2-run9,wells-joint,configured,10,TBMD,L1,2.0,0.05,1,1.183796024403925,0.012938139849394271
P2-run9,wells-joint,configured,10,none,IDW,2.0,0.05,2,1.1844427664315749,0.024488271170540754
P2-run9,wells-joint,configured,10,POD,LS,2.0,0.05,2,503.7259689010461,0.35961424567555633
P2-run9,wells-joint,configured,10,POD,L1,2.0,0.05,2,3.3012615788463986,0.02541542449180486
P2-run9,wells-joint,configured,10,POD-E,LS,2.0,0.05,2,503.7259689011515,0.3596142456756125
P2-run9,wells-joint,configured,10,POD-E,L1,2.0,0.05,2,1.2443811084731777,0.01325962101518565
P2-run9,wells-joint,configured,10,TBMD,LS,2.0,0.05,2,82.71952017409427,0.21527878411398577
P2-run9,wells-joint,configured,10,TBMD,L1,2.0,0.05,2,1.2629462188621152,0.01432378530430634
P2-run9,wells-joint,configured,10,none,IDW,2.0,0.05,3,1.182327570550014,0.02528060480461159
P2-run9,wells-joint,configured,10,POD,LS,2.0,0.05,3,511.33017845842085,0.3696087671328952
P2-run9,wells-joint,configured,10,POD,L1,2.0,0.05,3,3.318020196506172,0.02596022414819487
P2-run9,wells-joint,configured,10,POD-E,LS,2.0,0.05,3,511.33017845852874,0.3696087671329548
P2-run9,wells-joint,configured,10,POD-E,L1,2.0,0.05,3,1.2142360782978863,0.012617915814798535
P2-run9,wells-joint,configured,10,TBMD,LS,2.0,0.05,3,83.61431902199148,0.2103967942264098
P2-run9,wells-joint,configured,10,TBMD,L1,2.0,0.05,3,1.2572134705638387,0.013920421084397193
P2-run9,wells-joint,configured,10,none,IDW,2.0,0.05,4,1.2153439212501715,0.022996321865273044
P2-run9,wells-joint,configured,10,POD,LS,2.0,0.05,4,502.018451509109,0.3617020852178313
P2-run9,wells-joint,configured,10,POD,L1,2.0,0.05,4,3.3571029530646035,0.026011869233420446
P2-run9,wells-joint,configured,10,POD-E,LS,2.0,0.05,4,502.01845150920906,0.3617020852178847
P2-run9,wells-joint,configured,10,POD-E,L1,2.0,0.05,4,1.2295159703954708,0.01144532260821959
P2-run9,wells-joint,configured,10,TBMD,LS,2.0,0.05,4,77.268917454352,0.19474627914036635
P2-run9,wells-joint,configured,10,TBMD,L1,2.0,0.05,4,1.297199908953266,0.012649348459640093
P2-run9,wells-joint,configured,10,none,IDW,2.0,0.05,5,1.1968000121426283,0.023831760574947902
P2-run9,wells-joint,configured,10,POD,LS,2.0,0.05,5,538.9926016491228,0.3858843865880867
P2-run9,wells-joint,configured,10,POD,L1,2.0,0.05,5,3.2794613563853203,0.025669766390741082
P2-run9,wells-joint,configured,10,POD-E,LS,2.0,0.05,5,538.9926016492187,0.3858843865881403
P2-run9,wells-joint,configured,10,POD-E,L1,2.0,0.05,5,1.2238602372357101,0.012170315701001562
P2-run9,wells-joint,configured,10,TBMD,LS,2.0,0.05,5,85.29318090208477,0.21322098648588692
P2-run9,wells-joint,configured,10,TBMD,L1,2.0,0.05,5,1.2983643137937957,0.013343756632261063
P2-run9,wells-joint,configured,10,none,IDW,2.0,0.05,6,1.172336032212954,0.024188687807017994
P2-run9,wells-joint,configured,10,POD,LS,2.0,0.05,6,493.32784083584414,0.35803837147281276
P2-run9,wells-joint,configured,10,POD,L1,2.0,0.05,6,3.3236565789243233,0.026187286070825364
P2-run9,wells-joint,configured,10,POD-E,LS,2.0,0.05,6,493.32784083594055,0.3580383714728652
P2-run9,wells-joint,configured,10,POD-E,L1,2.0,0.05,6,1.2026745623217492,0.011545408256668725
P2-run9,wells-joint,configured,10,TBMD,LS,2.0,0.05,6,81.55576736404608,0.1940094841481283
P2-run9,wells-joint,configured,10,TBMD,L1,2.0,0.05,6,1.2668101489612105,0.012860593515328008
P2-run9,wells-joint,configured,10,none,IDW,2.0,0.05,7,1.1434257714084606,0.023930272836462894
P2-run9,wells-joint,configured,10,POD,LS,2.0,0.05,7,471.31342104570695,0.3432364442975362
P2-run9,wells-joint,configured,10,POD,L1,2.0,0.05,7,3.225667043396673,0.024747968878892922
P2-run9,wells-joint,configured,10,POD-E,LS,2.0,0.05,7,471.3134210457967,0.3432364442975855
P2-run9,wells-joint,configured,10,POD-E,L1,2.0,0.05,7,1.2115116986260739,0.011683619240196317
P2-run9,wells-joint,configured,10,TBMD,LS,2.0,0.05,7,83.37402030797324,0.2216105498237657
P2-run9,wells-joint,configured,10,TBMD,L1,2.0,0.05,7,1.259050933096017,0.013281726756107533
P2-run9,wells-joint,configured,10,none,IDW,2.0,0.05,8,1.1489011993421598,0.02457299151004899
P2-run9,wells-joint,configured,10,POD,LS,2.0,0.05,8,542.8226383625564,0.3806547357762419
P2-run9,wells-joint,configured,10,POD,L1,2.0,0.05,8,3.290290056853934,0.024930699934448124
P2-run9,wells-joint,configured,10,POD-E,LS,2.0,0.05,8,542.822638362667,0.38065473577630465
P2-run9,wells-joint,configured,10,POD-E,L1,2.0,0.05,8,1.2347272964115141,0.01289395612527487
P2-run9,wells-joint,configured,10,TBMD,LS,2.0,0.05,8,78.55516162556135,0.2164011547814018
P2-run9,wells-joint,configured,10,TBMD,L1,2.0,0.05,8,1.2943585920495133,0.014193701637975568
P2-run9,wells-joint,configured,10,none,IDW,2.0,0.05,9,1.110971541789521,0.024122694460925107
P2-run9,wells-joint,configured,10,POD,LS,2.0,0.05,9,489.21086125213895,0.34930951456249065
P2-run9,wells-joint,configured,10,POD,L1,2.0,0.05,9,3.2863773644128713,0.02602568250605955
P2-run9,wells-joint,configured,10,POD-E,LS,2.0,0.05,9,489.21086125224224,0.349309514562545
P2-run9,wells-joint,configured,10,POD-E,L1,2.0,0.05,9,1.1288975426681966,0.013237606765988867
P2-run9,wells-joint,configured,10,TBMD,LS,2.0,0.05,9,85.7951724980573,0.20436100756058861
P2-run9,wells-joint,configured,10,TBMD,L1,2.0,0.05,9,1.1591303987788562,0.01432256794972077
P2-run9,wells-joint,configured,30,none,IDW,0.0,0.0,0,0.5350550478969197,0.0011620305433323798
P2-run9,wells-joint,configured,30,POD,LS,0.0,0.0,0,0.21137094469016574,0.000978732730007069
P2-run9,wells-joint,configured,30,POD,L1,0.0,0.0,0,1.4464207239034401,0.006219316664375419
P2-run9,wells-joint,configured,30,POD-E,LS,0.0,0.0,0,0.21137094469008483,0.0009787327300070383
P2-run9,wells-joint,configured,30,POD-E,L1,0.0,0.0,0,0.2688310770696587,0.0011263185264624514
P2-run9,wells-joint,configured,30,TBMD,LS,0.0,0.0,0,0.5433827725816578,0.004210269975224416
P2-run9,wells-joint,configured,30,TBMD,L1,0.0,0.0,0,0.5931806956411912,0.004291086113553466
P2-run9,wells-joint,configured,30,none,IDW,0.1,0.005,0,0.5364879702709446,0.0023300813541887694
P2-run9,wells-joint,configured,30,POD,LS,0.1,0.005,0,0.22625794508941044,0.0012973031868186175
P2-run9,wells-joint,configured,30,POD,L1,0.1,0.005,0,1.4460725285322322,0.006189300583663416
P2-run9,wells-joint,configured,30,POD-E,LS,0.1,0.005,0,0.22625794508934352,0.0012973031868186882
P2-run9,wells-joint,configured,30,POD-E,L1,0.1,0.005,0,0.267958560484819,0.0013101862595613952
P2-run9,wells-joint,configured,30,TBMD,LS,0.1,0.005,0,0.5513123052295272,0.004308621398834425
P2-run9,wells-joint,configured,30,TBMD,L1,0.1,0.005,0,0.5946741293843951,0.004350038507990305
P2-run9,wells-joint,configured,30,none,IDW,0.1,0.005,1,0.5365589719227659,0.0024171319006917715
P2-run9,wells-joint,configured,30,POD,LS,0.1,0.005,1,0.21953989243523075,0.0012642985524020376
P2-run9,wells-joint,configured,30,POD,L1,0.1,0.005,1,1.446908712442499,0.006213500038404298
P2-run9,wells-joint,configured,30,POD-E,LS,0.1,0.005,1,0.2195398924351564,0.0012642985524020272
P2-run9,wells-joint,configured,30,POD-E,L1,0.1,0.005,1,0.272169827884526,0.0012764985563935558
P2-run9,wells-joint,configured,30,TBMD,LS,0.1,0.005,1,0.5491675076464995,0.004299631943908162
P2-run9,wells-joint,configured,30,TBMD,L1,0.1,0.005,1,0.5944677935889051,0.004339409734010172
P2-run9,wells-joint,configured,30,none,IDW,0.1,0.005,2,0.5374429226892034,0.002439095535148376
P2-run9,wells-joint,configured,30,POD,LS,0.1,0.005,2,0.2213617525854866,0.0012734146468348897
P2-run9,wells-joint,configured,30,POD,L1,0.1,0.005,2,1.4488322949926564,0.006256413057154418
P2-run9,wells-joint,configured,30,POD-E,LS,0.1,0.005,2,0.2213617525854142,0.001273414646834964
P2-run9,wells-joint,configured,30,POD-E,L1,0.1,0.005,2,0.27286115465604627,0.0013050680835134541
P2-run9,wells-joint,configured,30,TBMD,LS,0.1,0.005,2,0.551201361914468,0.004303946110694138
P2-run9,wells-joint,configured,30,TBMD,L1,0.1,0.005,2,0.5945600174219463,0.004350951360292933
P2-run9,wells-joint,configured,30,none,IDW,0.1,0.005,3,0.5360982037477695,0.0023593981238350173
P2-run9,wells-joint,configured,30,POD,LS,0.1,0.005,3,0.20423902153974102,0.0012569075644157815
P2-run9,wells-joint,configured,30,POD,L1,0.1,0.005,3,1.445882620477984,0.0062414220045672675
P2-run9,wells-joint,configured,30,POD-E,LS,0.1,0.005,3,0.2042390215396678,0.0012569075644156893
P2-run9,wells-joint,configured,30,POD-E,L1,0.1,0.005,3,0.27225362644517964,0.0012855329975978373
P2-run9,wells-joint,configured,30,TBMD,LS,0.1,0.005,3,0.550849302225201,0.004299995421300147
P2-run9,wells-joint,configured,30,TBMD,L1,0.1,0.005,3,0.5940375066113968,0.004343749392493204
P2-run9,wells-joint,configured,30,none,IDW,0.1,0.005,4,0.5360298418565416,0.0023311835162744044
P2-run9,wells-joint,configured,30,POD,LS,0.1,0.005,4,0.2134533773145881,0.0012962982431710553
P2-run9,wells-joint,configured,30,POD,L1,0.1,0.005,4,1.4477842511120247,0.006249215473350722
P2-run9,wells-joint,configured,30,POD-E,LS,0.1,0.005,4,0.2134533773145162,0.001296298243170971
P2-run9,wells-joint,configured,30,POD-E,L1,0.1,0.005,4,0.2728313161199576,0.001312786016842624
P2-run9,wells-joint,configured,30,TBMD,LS,0.1,0.005,4,0.549118331884977,0.004311452475422729
P2-run9,wells-joint,configured,30,TBMD,L1,0.1,0.005,4,0.5942260058782355,0.004348865839698824
P2-run9,wells-joint,configured,30,none,IDW,0.1,0.005,5,0.5359574993262921,0.002396298125178623
P2-run9,wells-joint,configured,30,POD,LS,0.1,0.005,5,0.22672210863039158,0.0013146842475729992
P2-run9,wells-joint,configured,30,POD,L1,0.1,0.005,5,1.4493212344580757,0.006319262901438967
P2-run9,wells-joint,configured,30,POD-E,LS,0.1,0.005,5,0.22672210863031528,0.001314684247572992
P2-run9,wells-joint,configured,30,POD-E,L1,0.1,0.005,5,0.27288201043671445,0.0013608368849577005
P2-run9,wells-joint,configured,30,TBMD,LS,0.1,0.005,5,0.5484619342894349,0.004311021373752598
P2-run9,wells-joint,configured,30,TBMD,L1,0.1,0.005,5,0.5933620846202909,0.0043641235163731805
P2-run9,wells-joint,configured,30,none,IDW,0.1,0.005,6,0.5374619738670567,0.0023850546793314034
P2-run9,wells-joint,configured,30,POD,LS,0.1,0.005,6,0.22201560641674967,0.0012726081227985183
P2-run9,wells-joint,configured,30,POD,L1,0.1,0.005,6,1.4497470406300141,0.006223686362791902
P2-run9,wells-joint,configured,30,POD-E,LS,0.1,0.005,6,0.22201560641667695,0.0012726081227985258
P2-run9,wells-joint,configured,30,POD-E,L1,0.1,0.005,6,0.273773489506113,0.0012885124553830714
P2-run9,wells-joint,configured,30,TBMD,LS,0.1,0.005,6,0.548624348009442,0.004306543507652534
P2-run9,wells-joint,configured,30,TBMD,L1,0.1,0.005,6,0.5937374224627695,0.004353309693079508
P2-run9,wells-joint,configured,30,none,IDW,0.1,0.005,7,0.5369364963553669,0.002298667681412005
P2-run9,wells-joint,configured,30,POD,LS,0.1,0.005,7,0.21817449752066492,0.0012426114623200644
P2-run9,wells-joint,configured,30,POD,L1,0.1,0.005,7,1.4436432301693771,0.006202929610491207
P2-run9,wells-joint,configured,30,POD-E,LS,0.1,0.005,7,0.218174497520592,0.0012426114623200998
P2-run9,wells-joint,configured,30,POD-E,L1,0.1,0.005,7,0.2711858131801512,0.0012719430942013453
P2-run9,wells-joint,configured,30,TBMD,LS,0.1,0.005,7,0.5503600336527458,0.004297529478435178
P2-run9,wells-joint,configured,30,TBMD,L1,0.1,0.005,7,0.5937159398997321,0.004343137070087004
P2-run9,wells-joint,configured,30,none,IDW,0.1,0.005,8,0.5358210690249919,0.0023439521496971577
P2-run9,wells-joint,configured,30,POD,LS,0.1,0.005,8,0.21448742931821344,0.0012829015594727992
P2-run9,wells-joint,configured,30,POD,L1,0.1,0.005,8,1.443756442754048,0.006196365452142147
P2-run9,wells-joint,configured,30,POD-E,LS,0.1,0.005,8,0.21448742931814013,0.0012829015594727254
P2-run9,wells-joint,configured,30,POD-E,L1,0.1,0.005,8,0.27119675627426115,0.001278094514640035
P2-run9,wells-joint,configured,30,TBMD,LS,0.1,0.005,8,0.5491242968983293,0.004309434854843532
P2-run9,wells-joint,configured,30,TBMD,L1,0.1,0.005,8,0.5924727350972697,0.0043429885577415854
P2-run9,wells-joint,configured,30,none,IDW,0.1,0.005,9,0.5379342709288764,0.002400125918770434
P2-run9,wells-joint,configured,30,POD,LS,0.1,0.005,9,0.21567867174742872,0.0012964372671523904
P2-run9,wells-joint,configured,30,POD,L1,0.1,0.005,9,1.4407918996963325,0.006168582434399142
P2-run9,wells-joint,configured,30,POD-E,LS,0.1,0.005,9,0.21567867174735367,0.001296437267152431
P2-run9,wells-joint,configured,30,POD-E,L1,0.1,0.005,9,0.27126222554277185,0.001311093515391082
P2-run9,wells-joint,configured,30,TBMD,LS,0.1,0.005,9,0.549254284521835,0.004307104071228606
P2-run9,wells-joint,configured,30,TBMD,L1,0.1,0.005,9,0.5949183353723262,0.004347347346278643
P2-run9,wells-joint,configured,30,none,IDW,0.5,0.01,0,0.5735223264279257,0.004244209894727069
P2-run9,wells-joint,configured,30,POD,LS,0.5,0.01,0,0.38242554724078637,0.001957517285960854
P2-run9,wells-joint,configured,30,POD,L1,0.5,0.01,0,1.4334242740486247,0.006301402088073236
P2-run9,wells-joint,configured,30,POD-E,LS,0.5,0.01,0,0.38242554724075634,0.0019575172859608962
P2-run9,wells-joint,configured,30,POD-E,L1,0.5,0.01,0,0.3380981818569664,0.001774091295651237
P2-run9,wells-joint,configured,30,TBMD,LS,0.5,0.01,0,0.6423589483434573,0.004623420179483462
P2-run9,wells-joint,configured,30,TBMD,L1,0.5,0.01,0,0.6101531301334734,0.0045246398684026115
P2-run9,wells-joint,configured,30,none,IDW,0.5,0.01,1,0.5706490904099302,0.004327146496940501
P2-run9,wells-joint,configured,30,POD,LS,0.5,0.01,1,0.3949300216411906,0.001957416733054823
P2-run9,wells-joint,configured,30,POD,L1,0.5,0.01,1,1.4354722259513728,0.006274368390125131
P2-run9,wells-joint,configured,30,POD-E,LS,0.5,0.01,1,0.39493002164114954,0.0019574167330549067
P2-run9,wells-joint,configured,30,POD-E,L1,0.5,0.01,1,0.3295833409733639,0.0017209540830626852
P2-run9,wells-joint,configured,30,TBMD,LS,0.5,0.01,1,0.654829437599215,0.004641417006833928
P2-run9,wells-joint,configured,30,TBMD,L1,0.5,0.01,1,0.6070139597881247,0.004514966046398594
P2-run9,wells-joint,configured,30,none,IDW,0.5,0.01,2,0.571799108557083,0.004225317860573841
P2-run9,wells-joint,configured,30,POD,LS,0.5,0.01,2,0.39613748271979604,0.0019727869366748248
P2-run9,wells-joint,configured,30,POD,L1,0.5,0.01,2,1.450782742344609,0.00630266710120793
P2-run9,wells-joint,configured,30,POD-E,LS,0.5,0.01,2,0.39613748271976673,0.001972786936674907
P2-run9,wells-joint,configured,30,POD-E,L1,0.5,0.01,2,0.3365436129733493,0.0017939163085689315
P2-run9,wells-joint,configured,30,TBMD,LS,0.5,0.01,2,0.6303709669238795,0.00461014995837164
P2-run9,wells-joint,configured,30,TBMD,L1,0.5,0.01,2,0.6113892381720837,0.00453926051731411
P2-run9,wells-joint,configured,30,none,IDW,0.5,0.01,3,0.566609725591144,0.004313865325680303
P2-run9,wells-joint,configured,30,POD,LS,0.5,0.01,3,0.35188397944390976,0.0019473313130063496
P2-run9,wells-joint,configured,30,POD,L1,0.5,0.01,3,1.4320925729868195,0.0062489644076068485
P2-run9,wells-joint,configured,30,POD-E,LS,0.5,0.01,3,0.35188397944388444,0.0019473313130063518
P2-run9,wells-joint,configured,30,POD-E,L1,0.5,0.01,3,0.30731521443509313,0.0017783912784022288
P2-run9,wells-joint,configured,30,TBMD,LS,0.5,0.01,3,0.6449696181906014,0.004624101171714512
